,Transported,Age,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense
6351,1,44.0,1,0,0,1,0,0,0.0
6352,1,23.0,0,0,0,1,1,0,0.0
6353,1,28.0,1,0,0,0,1,0,0.0
6354,0,27.0,1,0,0,0,0,0,1.0
6355,1,40.0,1,0,0,0,1,0,0.0
6356,1,27.0,1,0,0,0,1,0,0.0
6357,1,17.0,1,0,0,0,1,0,0.0
6358,0,32.0,1,0,0,1,0,0,1.0
6359,1,29.0,0,0,0,1,0,0,1.0
6360,1,29.0,0,0,0,1,0,0,1.0
6361,0,41.0,1,0,0,1,0,0,1.0
6362,1,48.0,1,0,0,0,1,0,0.0
6363,0,27.0,1,0,0,1,0,0,1.0
6364,1,14.0,0,0,0,1,0,0,1.0
6365,0,32.0,0,0,0,1,0,0,1.0
6366,1,47.0,1,0,0,0,0,0,1.0
6367,1,14.0,1,0,0,0,1,0,0.0
6368,1,37.0,1,0,0,0,1,1,0.0
6369,1,33.0,1,0,0,0,1,0,0.0
6370,1,33.0,0,1,0,0,0,0,1.0
6371,1,44.0,0,0,0,1,0,0,1.0
6372,1,37.0,0,0,0,1,0,0,1.0
6373,0,18.0,0,0,1,0,1,1,1.0
6374,1,33.0,0,0,0,1,0,0,1.0
6375,0,21.0,0,1,0,1,0,0,1.0
6376,0,38.0,0,1,0,1,0,0,1.0
6377,0,16.0,0,1,0,0,0,0,1.0
6378,0,58.0,0,1,0,1,1,0,1.0
6379,0,41.0,0,1,0,1,0,0,1.0
6380,0,28.0,0,0,1,0,0,0,1.0
6381,1,28.0,0,0,0,1,1,0,0.0
6382,1,31.0,1,0,0,1,1,0,1.0
6383,1,27.0,0,1,0,1,1,0,1.0
6384,1,7.0,0,1,0,1,0,0,1.0
6385,0,25.0,0,1,0,1,0,0,1.0
6386,0,34.0,0,1,0,1,0,0,1.0
6387,1,21.0,0,0,0,1,0,0,1.0
6388,0,29.0,0,0,0,1,0,0,1.0
6389,1,23.0,0,1,0,1,1,0,0.0
6390,0,31.0,0,1,0,1,1,0,0.0
6391,1,50.0,1,0,0,1,1,0,0.0
6392,0,25.0,1,0,0,1,0,0,0.0
6393,1,25.0,1,0,0,1,0,1,1.0
6394,0,23.0,0,0,0,1,0,0,1.0
6395,1,46.0,0,0,1,0,0,0,1.0
6396,1,0.0,0,0,0,1,0,0,0.0
6397,0,53.0,0,1,0,1,0,0,1.0
6398,0,25.0,0,0,0,0,0,0,1.0
6399,1,30.0,0,1,1,0,0,0,1.0
6400,1,18.0,0,1,0,1,1,0,0.0
6401,0,20.0,0,1,0,1,0,0,0.0
6402,0,54.0,0,0,0,0,0,0,1.0
6403,1,20.0,0,0,0,1,0,0,1.0
6404,0,32.0,0,1,0,1,0,0,1.0
6405,1,31.0,0,1,0,1,0,0,1.0
6406,1,55.0,0,1,0,1,1,0,0.0
6407,0,16.0,0,0,1,0,0,0,1.0
6408,1,0.0,0,0,0,1,1,1,0.0
6409,1,3.0,0,0,0,1,1,0,0.0
6410,0,33.0,0,0,0,1,0,0,1.0
6411,1,45.0,0,0,0,1,1,0,1.0
6412,0,6.0,0,0,0,1,1,0,0.0
6413,0,33.0,0,0,0,1,0,0,1.0
6414,1,14.0,0,0,0,0,1,0,0.0
6415,0,24.0,0,0,0,0,0,0,1.0
6416,0,47.0,0,0,0,1,0,0,1.0
6417,1,37.0,1,0,0,1,0,0,1.0
6418,1,14.0,1,0,0,0,1,0,1.0
6419,1,44.0,1,0,0,1,1,0,0.0
6420,1,11.0,1,0,0,1,0,0,0.0
6421,1,15.0,1,0,0,0,1,0,0.0
6422,1,39.0,1,0,0,1,0,0,1.0
6423,0,15.0,0,0,1,0,0,0,1.0
6424,0,60.0,0,0,0,0,0,0,1.0
6425,1,49.0,0,0,0,1,0,0,1.0
6426,0,23.0,0,0,1,0,0,0,1.0
6427,1,9.0,0,0,0,1,0,0,0.0
6428,0,0.0,0,0,0,1,1,0,0.0
6429,0,17.0,0,0,0,1,0,0,1.0
6430,1,42.0,0,0,1,0,1,0,0.0
6431,1,16.0,0,0,0,1,1,0,1.0
6432,1,0.0,0,0,0,0,0,0,0.0
6433,0,26.0,0,0,0,1,0,0,1.0
6434,0,56.0,0,0,0,1,0,0,1.0
6435,1,26.0,0,1,0,0,0,0,1.0
6436,1,41.0,0,1,0,1,0,0,1.0
6437,1,27.0,0,1,0,1,0,0,1.0
6438,0,31.0,0,0,0,1,0,0,1.0
6439,1,40.0,0,0,0,1,0,0,1.0
6440,1,40.0,1,0,0,0,1,0,0.0
6441,1,15.0,0,0,0,1,1,0,0.0
6442,1,50.0,1,0,0,1,0,1,1.0
6443,0,42.0,1,0,0,0,0,0,1.0
6444,0,50.0,1,0,0,1,0,0,1.0
6445,1,39.0,0,0,0,1,0,0,1.0
6446,0,27.0,0,0,0,1,0,0,1.0
6447,1,20.0,0,1,0,1,1,0,0.0
6448,1,30.0,0,1,0,1,0,0,1.0
6449,1,16.0,0,1,0,1,1,0,1.0
6450,1,36.0,0,1,0,1,1,0,0.0
6451,1,68.0,0,1,0,0,1,0,0.0
6452,0,22.0,0,0,0,0,0,0,1.0
6453,1,36.0,0,1,0,0,0,0,1.0
6454,0,3.0,0,0,0,0,1,0,0.0
6455,0,28.0,0,0,0,1,0,1,1.0
6456,1,32.0,0,0,1,0,1,0,0.0
6457,1,10.0,0,0,0,1,0,0,0.0
6458,0,0.0,0,0,0,0,1,0,0.0
6459,1,9.0,0,0,0,1,1,0,0.0
6460,0,37.0,0,0,0,1,0,0,1.0
6461,1,31.0,0,0,0,1,0,0,1.0
6462,0,31.0,0,0,0,1,0,0,1.0
6463,0,43.0,0,0,0,1,0,0,1.0
6464,0,15.0,0,0,0,1,0,0,1.0
6465,1,58.0,0,0,0,1,0,0,1.0
6466,1,30.0,0,1,0,0,1,0,0.0
6467,0,24.0,0,1,0,1,0,0,1.0
6468,0,49.0,0,0,0,1,0,0,1.0
6469,0,72.0,1,0,0,0,0,0,1.0
6470,1,14.0,1,0,0,1,1,0,0.0
6471,1,50.0,1,0,0,1,1,0,0.0
6472,1,12.0,1,0,0,1,1,0,0.0
6473,1,2.0,0,0,0,1,1,0,0.0
6474,0,49.0,0,0,0,1,0,0,1.0
6475,0,32.0,0,0,0,1,1,0,0.0
6476,0,28.82793046746535,0,0,0,1,1,0,0.0
6477,1,33.0,0,1,0,1,1,0,0.0
6478,1,23.0,0,0,0,0,0,0,1.0
6479,1,23.0,0,0,0,1,1,0,1.0
6480,1,43.0,0,1,0,1,1,0,0.0
6481,0,36.0,0,0,0,1,0,0,1.0
6482,1,26.0,0,1,0,1,1,0,0.0
6483,1,29.0,0,1,0,0,1,0,1.0
6484,1,21.0,1,0,0,1,1,0,1.0
6485,1,30.0,1,0,0,0,1,0,0.0
6486,0,23.0,0,1,0,0,0,0,1.0
6487,1,13.0,1,0,0,1,1,0,0.0
6488,0,22.0,0,0,0,1,0,1,1.0
6489,0,25.0,0,0,1,0,1,0,0.0
6490,0,52.0,0,0,0,1,0,0,1.0
6491,1,22.0,0,0,0,1,0,0,1.0
6492,0,31.0,1,0,0,0,0,0,1.0
6493,0,23.0,0,1,0,1,0,0,1.0
6494,0,35.0,0,0,1,0,0,0,1.0
6495,1,26.0,1,0,0,1,1,0,0.0
6496,1,14.0,1,0,0,1,1,0,0.0
6497,0,39.0,1,0,0,0,0,0,1.0
6498,1,8.0,1,0,0,0,0,0,0.0
6499,1,29.0,0,0,1,0,1,0,0.0
6500,1,15.0,0,0,1,0,1,0,0.0
6501,1,48.0,0,0,0,1,1,0,0.0
6502,0,9.0,0,0,0,1,0,0,0.0
6503,0,25.0,0,0,0,1,0,0,1.0
6504,1,13.0,1,0,0,1,1,0,0.0
6505,1,25.0,1,0,0,0,1,1,0.0
6506,0,27.0,1,0,0,1,0,1,1.0
6507,1,32.0,1,0,0,1,1,0,0.0
6508,1,20.0,1,0,0,0,0,0,1.0
6509,0,40.0,1,0,0,0,0,0,1.0
6510,0,18.0,0,0,0,1,0,0,1.0
6511,0,21.0,0,0,0,1,0,0,1.0
6512,1,38.0,0,0,0,1,0,0,1.0
6513,1,62.0,1,0,0,0,0,0,1.0
6514,1,23.0,0,0,0,1,1,0,0.0
6515,0,48.0,0,1,0,1,0,1,1.0
6516,0,27.0,0,1,0,1,1,0,0.0
6517,1,32.0,0,1,0,0,1,0,0.0
6518,0,53.0,0,1,0,1,0,0,0.0
6519,1,26.0,0,0,0,1,0,0,1.0
6520,1,46.0,0,1,0,1,1,0,1.0
6521,0,32.0,0,0,0,1,0,0,1.0
6522,0,40.0,0,0,0,0,0,0,1.0
6523,1,27.0,0,1,0,1,0,0,1.0
6524,1,28.0,0,0,0,1,1,0,1.0
6525,1,29.0,1,0,0,1,1,0,0.0
6526,1,37.0,0,1,0,1,1,0,0.0
6527,1,0.0,0,1,0,1,0,0,0.0
6528,1,12.0,0,1,0,1,0,1,0.0
6529,0,25.0,1,0,0,1,0,0,1.0
6530,0,28.82793046746535,0,1,0,1,0,0,1.0
6531,1,3.0,0,1,0,1,0,0,0.0
6532,1,9.0,0,1,0,1,0,0,0.0
6533,1,27.0,1,0,0,0,0,0,1.0
6534,1,59.0,1,0,0,1,0,0,0.0
6535,0,24.0,1,0,0,1,1,0,0.0
6536,1,16.0,0,0,0,1,1,0,0.0
6537,0,16.0,0,1,0,1,0,0,1.0
6538,1,46.0,1,0,0,1,1,0,0.0
6539,0,25.0,0,0,1,0,0,0,1.0
6540,0,39.0,0,0,0,1,0,0,1.0
6541,0,15.0,0,0,0,1,0,0,1.0
6542,1,16.0,0,0,0,0,0,0,1.0
6543,1,35.0,0,1,0,1,0,0,1.0
6544,0,43.0,0,1,0,0,0,0,1.0
6545,1,7.0,0,1,0,1,1,0,0.0
6546,1,29.0,0,0,0,1,1,0,0.0
6547,0,60.0,1,0,0,1,0,0,1.0
6548,0,49.0,0,0,0,1,0,0,1.0
6549,1,50.0,0,1,0,1,0,0,1.0
6550,0,40.0,1,0,0,1,0,0,1.0
6551,1,49.0,0,1,0,1,1,0,0.0
6552,0,18.0,0,1,0,0,0,0,1.0
6553,1,29.0,0,1,0,1,1,0,0.0
6554,0,56.0,0,1,0,1,0,1,1.0
6555,1,29.0,0,0,1,0,1,0,0.0
6556,0,29.0,0,0,0,1,0,0,1.0
6557,1,22.0,1,0,0,1,0,0,1.0
6558,1,24.0,1,0,0,0,1,0,1.0
6559,1,23.0,1,0,0,1,0,0,1.0
6560,1,28.0,1,0,0,1,0,1,1.0
6561,1,19.0,1,0,0,0,1,0,0.0
6562,0,32.0,1,0,0,1,0,0,1.0
6563,1,37.0,0,0,0,1,0,0,0.0
6564,0,26.0,0,0,0,1,0,0,1.0
6565,1,43.0,0,1,0,1,0,0,1.0
6566,0,25.0,0,0,0,1,0,0,1.0
6567,0,11.0,0,0,0,1,0,0,0.0
6568,1,4.0,0,0,0,1,0,0,0.0
6569,1,32.0,0,0,0,1,1,0,0.0
6570,1,15.0,0,0,0,1,0,0,1.0
6571,1,17.0,0,0,0,1,1,0,0.0
6572,1,37.0,1,0,0,0,1,0,0.0
6573,1,20.0,0,0,0,1,0,0,1.0
6574,1,47.0,0,1,0,1,0,0,1.0
6575,0,16.0,0,1,0,0,0,0,1.0
6576,1,8.0,0,0,0,1,1,0,0.0
6577,0,22.0,0,0,0,1,0,0,1.0
6578,1,39.0,0,1,0,1,0,0,1.0
6579,1,57.0,1,0,0,0,1,0,0.0
6580,1,29.0,1,0,0,1,1,0,0.0
6581,1,28.82793046746535,1,0,0,0,1,0,0.0
6582,0,70.0,0,0,0,1,0,0,1.0
6583,1,13.0,1,0,0,1,1,0,0.0
6584,1,49.0,1,0,0,1,0,0,1.0
6585,0,25.0,0,0,0,0,0,0,1.0
6586,1,19.0,1,0,0,0,1,0,0.0
6587,1,15.0,1,0,0,0,1,0,0.0
6588,1,37.0,1,0,0,1,0,0,1.0
6589,1,28.82793046746535,1,0,0,1,1,0,0.0
6590,0,28.0,0,1,0,1,0,1,1.0
6591,0,22.0,0,1,0,1,0,0,1.0
6592,1,26.0,1,0,0,1,0,0,1.0
6593,0,25.0,0,0,1,0,0,0,1.0
6594,0,19.0,0,0,0,1,0,0,1.0
6595,0,20.0,0,1,0,1,0,0,1.0
6596,0,35.0,0,0,0,0,0,0,1.0
6597,0,37.0,0,0,0,1,0,0,1.0
6598,0,37.0,1,0,0,0,0,0,1.0
6599,0,13.0,0,0,0,1,0,0,1.0
6600,0,20.0,0,0,1,0,0,0,1.0
6601,0,65.0,0,1,0,1,0,1,1.0
6602,0,29.0,0,1,0,0,0,0,1.0
6603,1,0.0,1,0,0,1,0,0,1.0
6604,1,4.0,1,0,0,1,0,0,0.0
6605,1,19.0,1,0,0,1,1,0,0.0
6606,1,17.0,1,0,0,0,1,0,0.0
6607,1,28.0,1,0,0,0,0,0,1.0
6608,0,28.0,1,0,0,0,0,0,1.0
6609,0,21.0,0,1,0,1,0,0,1.0
6610,0,45.0,0,0,1,0,0,0,1.0
6611,1,21.0,0,0,0,1,0,0,1.0
6612,1,20.0,0,0,1,0,1,0,0.0
6613,1,38.0,0,0,0,1,0,0,1.0
6614,1,24.0,0,0,0,0,0,0,1.0
6615,0,22.0,0,0,0,1,0,0,1.0
6616,1,44.0,0,1,0,1,0,0,1.0
6617,0,41.0,0,0,1,0,0,0,1.0
6618,1,21.0,0,0,0,1,1,0,0.0
6619,0,26.0,0,1,0,1,0,0,1.0
6620,1,54.0,0,1,0,1,1,0,0.0
6621,0,19.0,0,1,0,1,0,0,1.0
6622,0,32.0,0,1,0,1,0,0,1.0
6623,1,28.82793046746535,0,0,0,1,1,0,0.0
6624,0,26.0,1,0,0,1,0,1,1.0
6625,1,28.0,1,0,0,1,0,0,1.0
6626,0,21.0,0,0,1,0,0,0,1.0
6627,0,38.0,1,0,0,0,0,0,1.0
6628,1,43.0,1,0,0,1,1,0,1.0
6629,0,12.0,0,1,0,0,0,0,0.0
6630,0,25.0,0,0,0,1,1,1,0.0
6631,1,27.0,0,0,0,1,1,0,0.0
6632,1,22.0,1,0,0,1,1,0,0.0
6633,0,20.0,1,0,0,1,0,0,1.0
6634,0,24.0,0,0,0,0,0,0,1.0
6635,0,34.0,0,0,0,0,0,0,1.0
6636,0,42.0,0,1,0,1,0,0,1.0
6637,0,24.0,0,1,0,1,0,0,1.0
6638,0,28.0,0,0,0,1,0,0,1.0
6639,0,29.0,0,1,0,1,0,0,1.0
6640,1,31.0,1,0,0,1,1,0,0.0
6641,0,29.0,0,0,0,1,0,0,1.0
6642,0,14.0,0,0,0,0,0,0,1.0
6643,1,16.0,0,0,0,0,0,0,1.0
6644,1,16.0,0,1,1,0,1,0,0.0
6645,1,27.0,1,0,0,1,0,0,1.0
6646,0,28.82793046746535,1,0,0,1,0,0,1.0
6647,0,23.0,0,0,0,1,0,0,1.0
6648,0,16.0,0,0,0,0,0,0,1.0
6649,1,30.0,0,0,0,1,0,0,1.0
6650,0,24.0,0,0,0,1,0,0,1.0
6651,1,36.0,0,0,0,1,1,0,0.0
6652,1,25.0,1,0,0,0,0,0,1.0
6653,1,29.0,1,0,0,1,1,0,0.0
6654,0,21.0,0,0,1,0,1,0,0.0
6655,1,26.0,0,0,0,1,1,0,0.0
6656,0,30.0,0,1,0,1,0,0,0.0
6657,0,31.0,0,0,0,1,0,0,1.0
6658,0,20.0,0,0,0,1,0,0,1.0
6659,1,28.82793046746535,0,0,0,1,1,0,0.0
6660,1,33.0,0,0,0,0,1,0,0.0
6661,1,35.0,1,0,0,1,0,0,1.0
6662,0,46.0,1,0,0,1,0,0,1.0
6663,1,63.0,0,0,0,1,1,0,0.0
6664,0,37.0,1,0,0,0,0,0,1.0
6665,1,23.0,0,0,0,1,0,1,1.0
6666,1,5.0,0,0,0,0,0,0,0.0
6667,1,16.0,0,0,0,1,1,0,1.0
6668,1,20.0,0,0,0,1,0,0,1.0
6669,0,49.0,0,0,1,0,1,0,0.0
6670,1,3.0,0,0,0,1,0,0,0.0
6671,0,41.0,0,0,0,1,0,1,1.0
6672,0,28.82793046746535,0,1,0,1,0,0,1.0
6673,1,14.0,0,0,0,1,1,0,0.0
6674,0,26.0,0,1,0,1,0,0,1.0
6675,0,51.0,0,0,0,1,1,0,0.0
6676,0,36.0,0,0,1,0,0,0,1.0
6677,1,16.0,0,0,0,1,1,0,0.0
6678,1,18.0,0,1,0,1,1,0,0.0
6679,0,48.0,0,0,1,0,1,0,1.0
6680,0,24.0,0,1,0,1,0,0,1.0
6681,0,19.0,0,1,0,0,0,0,1.0
6682,1,21.0,0,0,0,0,1,0,0.0
6683,0,24.0,0,0,0,1,0,0,1.0
6684,1,21.0,0,0,0,1,1,0,0.0
6685,1,13.0,0,0,0,1,0,0,1.0
6686,0,39.0,0,1,0,1,0,0,1.0
6687,1,27.0,1,0,0,0,1,0,0.0
6688,0,23.0,0,0,1,0,1,0,1.0
6689,0,43.0,1,0,0,0,0,0,1.0
6690,0,19.0,0,1,0,1,0,0,1.0
6691,1,30.0,0,1,0,0,1,0,1.0
6692,1,52.0,0,0,0,1,1,0,0.0
6693,0,35.0,0,0,0,1,0,0,1.0
6694,1,16.0,0,0,0,1,0,0,1.0
6695,0,21.0,0,0,0,1,0,0,1.0
6696,0,45.0,0,0,1,0,0,0,1.0
6697,0,22.0,0,0,0,1,0,0,1.0
6698,0,28.82793046746535,0,0,0,0,1,0,0.0
6699,1,0.0,0,0,0,1,0,0,0.0
6700,0,63.0,0,0,1,0,0,0,1.0
6701,0,56.0,0,0,1,0,0,0,1.0
6702,1,40.0,0,0,0,1,1,0,1.0
6703,1,1.0,0,0,0,1,1,0,0.0
6704,0,24.0,0,0,0,1,0,0,1.0
6705,0,36.0,0,0,0,1,0,0,1.0
6706,0,13.0,0,0,0,1,0,0,1.0
6707,0,13.0,0,0,0,0,0,0,1.0
6708,1,37.0,0,0,0,0,1,0,0.0
6709,0,44.0,0,0,0,1,0,0,1.0
6710,1,32.0,1,0,0,1,1,0,0.0
6711,1,57.0,1,0,0,0,1,0,0.0
6712,0,26.0,0,0,0,0,0,0,1.0
6713,0,62.0,0,1,0,1,0,0,1.0
6714,1,2.0,0,1,0,0,1,0,0.0
6715,1,1.0,0,1,0,1,1,0,0.0
6716,0,24.0,0,0,0,1,0,0,1.0
6717,1,1.0,0,0,0,1,1,0,0.0
6718,0,63.0,0,0,0,1,0,0,1.0
6719,1,20.0,1,0,0,1,0,0,1.0
6720,0,15.0,0,0,0,1,0,0,1.0
6721,1,32.0,0,0,0,1,1,0,0.0
6722,1,24.0,0,0,0,1,0,0,1.0
6723,0,32.0,0,0,0,1,1,0,0.0
6724,1,36.0,1,0,0,1,0,0,1.0
6725,1,13.0,0,0,1,0,1,0,0.0
6726,1,29.0,1,0,0,1,1,0,0.0
6727,0,27.0,1,0,0,1,0,0,1.0
6728,1,30.0,1,0,0,1,1,0,0.0
6729,1,27.0,1,0,0,0,0,0,1.0
6730,0,14.0,1,0,0,1,0,0,1.0
6731,0,32.0,1,0,0,1,0,1,1.0
6732,0,33.0,1,0,0,0,0,1,1.0
6733,1,35.0,0,0,0,1,0,0,1.0
6734,0,21.0,0,0,0,0,0,0,1.0
6735,0,57.0,0,1,0,1,0,0,1.0
6736,1,42.0,1,0,0,1,0,1,1.0
6737,1,20.0,0,1,0,0,0,0,1.0
6738,1,18.0,0,1,0,1,1,0,0.0
6739,0,49.0,1,0,0,0,0,0,1.0
6740,0,23.0,0,0,1,0,0,0,1.0
6741,0,24.0,0,1,0,1,0,0,1.0
6742,0,24.0,0,0,0,1,0,0,1.0
6743,1,23.0,0,0,0,0,0,0,1.0
6744,0,24.0,0,0,0,1,0,0,1.0
6745,0,26.0,0,0,1,0,1,0,0.0
6746,1,28.0,1,0,0,0,1,0,0.0
6747,0,17.0,0,0,1,0,0,0,1.0
6748,0,20.0,0,0,0,1,0,0,1.0
6749,0,22.0,0,0,0,1,0,0,1.0
6750,1,23.0,1,0,0,0,1,0,0.0
6751,1,22.0,1,0,0,0,1,0,0.0
6752,0,29.0,0,0,0,0,0,0,1.0
6753,0,28.82793046746535,1,0,0,1,0,0,1.0
6754,1,31.0,1,0,0,1,1,0,1.0
6755,0,37.0,1,0,0,0,0,0,1.0
6756,1,44.0,1,0,0,0,0,0,1.0
6757,0,34.0,1,0,0,0,0,0,1.0
6758,0,23.0,0,0,0,0,0,0,1.0
6759,0,18.0,0,0,0,1,0,0,1.0
6760,1,18.0,0,0,1,0,1,0,0.0
6761,0,23.0,0,0,0,1,0,0,1.0
6762,0,18.0,0,0,0,1,0,0,1.0
6763,0,22.0,0,1,0,1,0,0,1.0
6764,1,10.0,0,1,0,1,0,0,0.0
6765,0,28.82793046746535,0,1,0,1,1,0,0.0
6766,0,31.0,0,1,0,1,0,0,1.0
6767,0,48.0,0,0,0,1,1,0,0.0
6768,1,51.0,1,0,0,0,0,1,1.0
6769,1,25.0,0,1,1,0,1,0,0.0
6770,0,32.0,0,1,0,1,0,0,1.0
6771,1,8.0,0,0,0,1,0,0,0.0
6772,1,49.0,0,0,1,0,1,0,0.0
6773,0,28.0,0,0,1,0,0,0,1.0
6774,1,3.0,0,1,0,1,0,0,0.0
6775,1,28.82793046746535,0,1,0,1,0,0,0.0
6776,1,31.0,0,1,0,1,1,0,0.0
6777,1,11.0,0,1,0,1,0,0,0.0
6778,1,27.0,0,1,0,1,1,0,0.0
6779,0,33.0,0,1,0,1,0,0,1.0
6780,1,32.0,1,0,1,0,1,0,0.0
6781,1,20.0,0,0,0,1,1,0,0.0
6782,0,33.0,1,0,0,1,0,0,1.0
6783,0,65.0,0,0,0,1,1,0,1.0
6784,1,18.0,0,1,0,1,1,0,0.0
6785,0,19.0,0,1,0,1,0,0,1.0
6786,1,33.0,1,0,0,0,0,0,1.0
6787,1,28.82793046746535,0,0,0,1,0,0,1.0
6788,0,31.0,0,0,1,0,1,0,0.0
6789,1,37.0,0,0,0,1,1,0,0.0
6790,1,19.0,0,0,1,0,1,0,0.0
6791,0,18.0,0,0,0,1,0,0,1.0
6792,1,47.0,1,0,0,0,1,0,0.0
6793,0,26.0,1,0,0,1,0,0,1.0
6794,1,25.0,1,0,0,1,0,0,1.0
6795,0,38.0,0,0,0,1,0,1,1.0
6796,1,53.0,0,0,0,1,0,0,1.0
6797,0,38.0,0,0,0,1,0,0,1.0
6798,1,28.0,0,1,0,1,1,0,1.0
6799,0,46.0,0,0,0,1,0,0,1.0
6800,1,18.0,0,0,0,1,0,0,1.0
6801,1,14.0,1,0,0,1,1,0,0.0
6802,0,32.0,1,0,0,1,1,0,1.0
6803,0,44.0,1,0,0,1,0,0,1.0
6804,1,28.0,0,0,1,0,1,0,0.0
6805,1,2.0,1,0,0,1,0,0,0.0
6806,0,28.0,1,0,0,1,0,0,1.0
6807,1,27.0,1,0,0,1,1,1,0.0
6808,1,29.0,1,0,0,1,1,0,0.0
6809,1,14.0,0,0,0,0,1,0,1.0
6810,0,14.0,0,0,0,1,0,0,1.0
6811,1,17.0,0,0,0,1,1,0,0.0
6812,1,35.0,0,0,0,1,0,0,1.0
6813,0,36.0,0,0,0,0,0,0,1.0
6814,0,51.0,0,1,0,1,0,0,1.0
6815,0,54.0,0,0,0,1,0,0,1.0
6816,1,37.0,1,0,0,1,0,0,1.0
6817,0,37.0,0,0,0,1,0,0,1.0
6818,1,24.0,0,0,0,1,0,0,1.0
6819,0,28.82793046746535,0,1,0,1,0,0,1.0
6820,0,38.0,0,0,0,1,0,0,1.0
6821,1,28.0,0,0,0,1,1,0,0.0
6822,1,0.0,0,0,0,1,0,0,0.0
6823,0,16.0,0,0,0,1,0,0,1.0
6824,0,25.0,0,0,0,1,0,0,1.0
6825,1,22.0,0,0,0,0,1,0,1.0
6826,1,24.0,0,1,0,1,1,0,0.0
6827,1,37.0,0,0,1,0,0,0,1.0
6828,1,21.0,0,1,0,1,0,0,1.0
6829,1,53.0,1,0,0,0,0,0,0.0
6830,1,0.0,1,0,0,1,0,0,0.0
6831,0,2.0,1,0,0,1,1,0,0.0
6832,1,64.0,1,0,0,1,1,0,0.0
6833,0,24.0,1,0,0,1,0,0,1.0
6834,1,40.0,1,0,0,1,1,0,0.0
6835,0,32.0,1,0,0,1,0,0,1.0
6836,0,54.0,1,0,0,0,0,1,1.0
6837,1,30.0,0,0,0,1,1,1,0.0
6838,0,37.0,1,0,0,0,0,0,1.0
6839,0,20.0,0,1,0,1,0,0,1.0
6840,0,22.0,0,1,0,1,0,0,1.0
6841,0,57.0,0,0,1,0,0,0,1.0
6842,1,34.0,0,0,0,1,1,0,0.0
6843,0,51.0,1,0,0,1,0,0,1.0
6844,0,47.0,0,1,0,1,1,0,0.0
6845,0,22.0,0,0,0,1,0,0,1.0
6846,0,36.0,1,0,0,0,0,0,1.0
6847,1,16.0,0,0,0,1,1,0,0.0
6848,0,60.0,0,1,0,0,0,0,1.0
6849,1,39.0,0,1,0,1,0,0,1.0
6850,1,18.0,0,1,0,1,0,0,1.0
6851,1,30.0,1,0,0,0,1,0,0.0
6852,0,45.0,0,1,0,1,0,0,1.0
6853,0,30.0,0,0,0,1,0,0,1.0
6854,0,21.0,0,1,0,1,0,0,1.0
6855,1,0.0,0,1,0,1,0,0,0.0
6856,1,51.0,0,1,0,0,0,0,1.0
6857,0,22.0,0,1,0,1,0,0,1.0
6858,1,26.0,1,0,0,1,0,0,1.0
6859,0,10.0,0,0,0,1,0,0,0.0
6860,0,21.0,0,0,0,1,0,0,1.0
6861,1,14.0,0,0,0,0,1,0,0.0
6862,0,28.82793046746535,0,0,0,1,0,0,1.0
6863,1,43.0,0,0,0,1,0,0,1.0
6864,1,22.0,0,0,1,0,0,0,1.0
6865,0,22.0,0,0,0,1,0,0,1.0
6866,1,23.0,0,0,1,0,1,0,0.0
6867,1,25.0,1,0,0,1,1,0,0.0
6868,1,35.0,1,0,0,1,0,0,0.0
6869,0,30.0,0,0,0,1,0,0,1.0
6870,1,37.0,0,0,0,1,1,0,0.0
6871,0,21.0,0,0,0,0,0,0,1.0
6872,1,36.0,0,0,0,0,0,0,1.0
6873,0,13.0,0,0,0,1,0,0,1.0
6874,0,22.0,0,0,0,0,0,0,1.0
6875,1,36.0,0,0,0,1,1,0,1.0
6876,1,17.0,0,0,0,1,0,0,1.0
6877,1,38.0,1,0,0,0,1,0,0.0
6878,0,34.0,0,1,0,1,0,0,1.0
6879,1,20.0,0,1,0,1,1,0,0.0
6880,0,17.0,0,0,0,1,0,0,1.0
6881,1,36.0,0,0,1,0,1,0,0.0
6882,1,52.0,1,0,0,0,0,0,1.0
6883,1,32.0,1,0,0,0,1,0,0.0
6884,1,35.0,1,0,0,0,1,0,0.0
6885,1,28.82793046746535,1,0,0,0,1,0,0.0
6886,0,36.0,1,0,0,1,0,0,1.0
6887,0,36.0,1,0,0,1,0,0,1.0
6888,0,21.0,0,1,0,0,0,0,1.0
6889,0,33.0,0,1,0,1,0,0,1.0
6890,0,40.0,0,0,0,1,0,0,1.0
6891,1,24.0,0,0,0,1,1,0,1.0
6892,1,35.0,0,0,0,1,0,0,1.0
6893,1,29.0,0,1,0,1,1,0,0.0
6894,0,33.0,0,1,0,1,0,0,1.0
6895,0,51.0,0,0,0,1,0,0,1.0
6896,1,10.0,0,1,0,1,1,1,0.0
6897,1,41.0,0,0,0,1,1,0,0.0
6898,1,26.0,0,0,0,0,0,0,1.0
6899,0,39.0,0,0,0,1,0,0,1.0
6900,0,14.0,0,1,0,1,0,0,1.0
6901,0,28.0,0,1,0,1,1,0,1.0
6902,0,18.0,0,0,0,1,0,0,1.0
6903,0,41.0,0,1,0,1,0,0,1.0
6904,1,33.0,1,0,0,0,1,0,1.0
