,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense_scaled,Expense_encoded,Age_scaled,Group_id,Member_id,Name_Length,Group_members,Deck_fact,Cabin_side_fact,Cabin_Num
6538,1,1,0,0,1,1,0,-0.7324603324412468,0.0,1.2009647934028007,6902,1,14,1,3,0,217
6539,0,0,0,1,0,0,0,1.036996739352042,1.0,-0.26686873191228877,6903,1,16,1,5,0,1431
6540,0,0,0,0,1,0,0,-0.2030212704240861,1.0,0.7116869516311042,6905,1,12,3,5,1,1322
6541,0,0,0,0,1,0,0,-0.1355497022450909,1.0,-0.9658370773004266,6905,2,14,3,4,1,460
6542,1,0,0,0,0,0,0,-0.24861016784232612,1.0,-0.8959402427616128,6905,3,14,3,5,1,1322
6543,1,0,1,0,1,0,0,2.831375741733969,1.0,0.432099613475849,6906,1,10,3,5,0,1432
6544,0,0,1,0,0,0,0,0.5653036140646521,1.0,0.9912742897863592,6906,2,9,3,4,0,440
6545,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.5250117536109369,6906,3,10,3,5,0,1432
6546,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,6907,1,16,1,6,0,1117
6547,0,1,0,0,1,0,0,2.831375741733969,1.0,2.1795204769461938,6908,1,15,1,2,1,254
6548,0,0,0,0,1,0,0,-0.26319861501616293,1.0,1.4106552970192419,6910,1,16,1,6,1,1124
6549,1,0,1,0,1,0,0,-0.02795990433804448,1.0,1.4805521315580557,6911,1,12,1,5,1,1323
6550,0,1,0,0,1,0,0,1.24427425961364,1.0,0.781583786169918,6912,1,12,1,2,0,221
6551,1,0,1,0,1,1,0,-0.7324603324412468,0.0,1.4106552970192419,6913,1,10,2,5,1,1324
6552,0,0,1,0,0,0,0,0.5336953118546724,1.0,-0.7561465736839853,6913,2,12,2,4,1,461
6553,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,6915,1,12,1,5,1,1325
6554,0,0,1,0,1,0,1,0.42914477377550864,1.0,1.8999331387909384,6917,1,11,1,5,0,1433
6555,1,0,0,1,0,1,0,-0.7324603324412468,0.0,0.012718606242966344,6918,1,13,1,6,1,1126
6556,0,0,0,0,1,0,0,-0.13068688652047863,1.0,0.012718606242966344,6920,1,17,1,4,1,462
6557,1,1,0,0,1,0,0,1.7621641342848464,1.0,-0.47655923552873014,6921,1,17,6,2,1,255
6558,1,1,0,0,0,1,0,-0.5433340147225798,1.0,-0.33676556645110256,6921,2,17,6,2,1,255
6559,1,1,0,0,1,0,0,2.831375741733969,1.0,-0.40666240098991635,6921,3,15,6,2,1,255
6560,1,1,0,0,1,0,1,2.831375741733969,1.0,-0.057178228295847434,6921,4,15,6,2,1,255
6561,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.6862497391451715,6921,5,17,6,2,1,255
6562,0,1,0,0,1,0,0,2.831375741733969,1.0,0.22240910985940768,6921,6,16,6,2,1,255
6563,1,0,0,0,1,0,0,-0.7324603324412468,0.0,0.5718932825534766,6924,1,12,1,6,1,1127
6564,0,0,0,0,1,0,0,-0.2546886874980914,1.0,-0.196971897373475,6925,1,15,1,6,0,1120
6565,1,0,1,0,1,0,0,0.8588961134381178,1.0,0.9912742897863592,6926,1,10,1,5,0,1435
6566,0,0,0,0,1,0,0,-0.12703977472701944,1.0,-0.26686873191228877,6928,1,14,2,4,1,463
6567,0,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.2454244154556817,6928,2,15,2,6,1,1128
6568,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.7347022572273783,6929,1,13,3,6,0,1122
6569,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,6929,2,13,3,6,0,1122
6570,1,0,0,0,1,0,0,-0.25164942767020876,1.0,-0.9658370773004266,6929,3,14,3,4,0,441
6571,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.826043408222799,6930,1,14,1,6,1,1129
6572,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.5718932825534766,6931,1,16,1,2,0,222
6573,1,0,0,0,1,0,0,-0.27413995039654054,1.0,-0.6163529046063577,6932,1,16,1,6,1,1130
6574,1,0,1,0,1,0,0,0.135552274402043,1.0,1.2708616279416145,6934,1,10,2,5,0,1436
6575,0,0,1,0,0,0,0,0.7439238265499747,1.0,-0.8959402427616128,6934,2,12,2,4,0,443
6576,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.455114919072123,6937,1,13,1,6,1,1131
6577,0,0,0,0,1,0,0,-0.1811385996633309,1.0,-0.47655923552873014,6939,1,12,1,6,0,1124
6578,1,0,1,0,1,0,0,-0.30939536439997944,1.0,0.7116869516311042,6940,1,11,1,5,1,1326
6579,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.9698299733297522,6943,1,15,1,1,1,262
6580,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,6944,1,13,1,2,0,223
6581,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.0006914905982208967,6945,1,14,1,1,1,263
6582,0,0,0,0,1,0,0,-0.24374735211771384,1.0,2.8784888223343312,6946,1,14,1,5,0,1439
6583,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-1.1056307463780541,6947,1,16,2,1,1,264
6584,1,1,0,0,1,0,0,1.164645652123114,1.0,1.4106552970192419,6947,2,14,2,1,1,264
6585,0,0,0,0,0,0,0,-0.1337261463483613,1.0,-0.26686873191228877,6949,1,16,1,4,1,464
6586,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.6862497391451715,6950,1,15,2,1,1,265
6587,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.9658370773004266,6950,2,13,2,1,1,265
6588,1,1,0,0,1,0,0,1.0746835612177872,1.0,0.5718932825534766,6951,1,12,2,3,0,219
6589,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.0006914905982208967,6951,2,12,2,3,0,219
6590,0,0,1,0,1,0,1,0.5428130913383205,1.0,-0.057178228295847434,6954,1,9,2,4,0,445
6591,0,0,1,0,1,0,0,-0.01944997681997301,1.0,-0.47655923552873014,6954,2,9,2,4,0,445
6592,1,1,0,0,1,0,0,0.6899132670078415,1.0,-0.196971897373475,6957,1,16,1,1,1,266
6593,0,0,0,1,0,0,0,-0.22368823725368825,1.0,-0.26686873191228877,6960,1,15,1,6,1,1135
6594,0,0,0,0,1,0,0,-0.24070809228983117,1.0,-0.6862497391451715,6962,1,15,1,6,1,1136
6595,0,0,1,0,1,0,0,2.831375741733969,1.0,-0.6163529046063577,6963,1,11,1,5,1,1328
6596,0,0,0,0,0,0,0,-0.3057482526065203,1.0,0.432099613475849,6964,1,18,1,5,0,1444
6597,0,0,0,0,1,0,0,-0.10576495593184077,1.0,0.5718932825534766,6966,1,17,1,5,0,1446
6598,0,1,0,0,0,0,0,2.831375741733969,1.0,0.5718932825534766,6967,1,15,1,2,1,256
6599,0,0,0,0,1,0,0,-0.24435520408329037,1.0,-1.1056307463780541,6968,1,13,2,5,0,1447
6600,0,0,0,1,0,0,0,0.3471316865944022,1.0,-0.6163529046063577,6968,2,12,2,5,0,1447
6601,0,0,1,0,1,0,1,1.3166086435172475,1.0,2.529004649640262,6970,1,7,2,4,1,608
6602,0,0,1,0,0,0,0,-0.09482362055146315,1.0,0.012718606242966344,6970,2,12,2,4,1,465
6603,1,1,0,0,1,0,0,-0.5471537483345824,1.0,-2.014289595382633,6971,1,16,6,2,0,225
6604,1,1,0,0,1,0,0,-0.7324603324412468,0.0,-1.7347022572273783,6971,2,14,6,2,0,225
6605,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.6862497391451715,6971,3,16,6,2,0,225
6606,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.826043408222799,6971,4,16,6,2,0,225
6607,1,1,0,0,0,0,0,2.0794628603157967,1.0,-0.057178228295847434,6971,5,14,6,2,0,225
6608,0,1,0,0,0,0,0,1.1664692080198438,1.0,-0.057178228295847434,6971,6,15,6,2,0,225
6609,0,0,1,0,1,0,0,-0.300885436881908,1.0,-0.5464560700675439,6972,1,13,1,6,0,1126
6610,0,0,0,1,0,0,0,0.2407106644467833,1.0,1.131067958863987,6973,1,12,1,4,1,466
6611,1,0,0,0,1,0,0,0.03773503611594667,1.0,-0.5464560700675439,6976,1,11,1,6,0,1127
6612,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.6163529046063577,6977,1,13,2,6,1,1137
6613,1,0,0,0,1,0,0,-0.24070809228983117,1.0,0.6417901170922904,6977,2,12,2,6,1,1137
6614,1,0,0,0,0,0,0,-0.18235430359448396,1.0,-0.33676556645110256,6978,1,18,1,4,0,446
6615,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.47655923552873014,6979,1,12,1,4,0,447
6616,1,0,1,0,1,0,0,-0.2431395001521373,1.0,1.0611711243251731,6980,1,15,1,5,1,1331
6617,0,0,0,1,0,0,0,-0.35072929805918374,1.0,0.8514806207087318,6981,1,18,1,5,1,1332
6618,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.5464560700675439,6982,1,12,1,6,0,1128
6619,0,0,1,0,1,0,0,0.7228216295733392,1.0,-0.196971897373475,6984,1,11,3,5,0,1450
6620,1,0,1,0,1,1,0,-0.7324603324412468,0.0,1.7601394697133108,6984,2,11,3,5,0,1450
6621,0,0,1,0,1,0,0,0.8503861859200463,1.0,-0.6862497391451715,6984,3,11,3,5,0,1450
6622,0,0,1,0,1,0,0,-0.11305917951875916,1.0,0.22240910985940768,6985,1,11,1,6,1,1138
6623,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.0006914905982208967,6987,1,15,1,6,1,1139
6624,0,1,0,0,1,0,1,1.418727773734105,1.0,-0.196971897373475,6988,1,16,2,2,0,226
6625,1,1,0,0,1,0,0,2.0186776637581434,1.0,-0.057178228295847434,6988,2,16,2,2,0,226
6626,0,0,0,1,0,0,0,-0.32276810764266317,1.0,-0.5464560700675439,6990,1,13,1,4,1,608
6627,0,1,0,0,0,0,0,1.86853822826074,1.0,0.6417901170922904,6991,1,18,2,1,0,233
6628,1,1,0,0,1,1,0,-0.5471537483345824,1.0,0.9912742897863592,6991,2,17,2,1,0,233
6629,0,0,1,0,0,0,0,-0.7324603324412468,0.0,-1.175527580916868,6992,1,17,3,6,0,1131
6630,0,0,0,0,1,1,1,-0.7324603324412468,0.0,-0.26686873191228877,6992,2,16,3,6,0,1131
6631,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,6992,3,16,3,6,0,1131
6632,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.47655923552873014,6994,1,14,2,1,1,267
6633,0,1,0,0,1,0,0,2.831375741733969,1.0,-0.6163529046063577,6994,2,18,2,1,1,267
6634,0,0,0,0,0,0,0,-0.2966304731228723,1.0,-0.33676556645110256,6995,1,17,1,5,1,1334
6635,0,0,0,0,0,0,0,-0.30757180850324983,1.0,0.36220277893703523,6996,1,17,1,5,0,1452
6636,0,0,1,0,1,0,0,-0.08935295286127436,1.0,0.9213774552475456,6997,1,11,2,3,0,220
6637,0,0,1,0,1,0,0,0.7057174181128314,1.0,-0.33676556645110256,6997,2,9,2,5,0,1453
6638,0,0,0,0,1,0,0,-0.2717085425342344,1.0,-0.057178228295847434,6998,1,13,1,5,0,1454
6639,0,0,1,0,1,0,0,-0.09482362055146315,1.0,0.012718606242966344,6999,1,10,1,4,0,449
6640,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.15251227532059392,7001,1,17,1,3,1,213
6641,0,0,0,0,1,0,0,-0.19207993504370852,1.0,0.012718606242966344,7002,1,18,1,6,1,1141
6642,0,0,0,0,0,0,0,-0.17160285054216887,1.0,-1.0357339118392404,7004,1,16,1,5,1,1337
6643,1,0,0,0,0,0,0,0.029178180426149662,1.0,-0.8959402427616128,7005,1,12,1,5,1,1338
6644,1,0,1,1,0,1,0,-0.7324603324412468,0.0,-0.8959402427616128,7006,1,14,1,6,1,1142
6645,1,1,0,0,1,0,0,1.7305558320748666,1.0,-0.12707506283466122,7007,1,17,2,4,0,450
6646,0,1,0,0,1,0,0,0.8084444002952655,1.0,0.0006914905982208967,7007,2,16,2,4,0,450
6647,0,0,0,0,1,0,0,-0.24374735211771384,1.0,-0.40666240098991635,7008,1,16,1,5,1,1339
6648,0,0,0,0,0,0,0,-0.19086423111255543,1.0,-0.8959402427616128,7010,1,18,2,6,1,1143
6649,1,0,0,0,1,0,0,0.14345434995453796,1.0,0.08261544078178013,7010,2,16,2,5,1,1340
6650,0,0,0,0,1,0,0,-0.3489057421624541,1.0,-0.33676556645110256,7011,1,16,1,5,0,1455
6651,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.5019964480146628,7013,1,12,1,6,1,1144
6652,1,1,0,0,0,0,0,2.3159172749250683,1.0,-0.26686873191228877,7014,1,11,1,2,1,257
6653,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,7015,1,12,1,2,0,227
6654,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.5464560700675439,7016,1,17,1,6,0,1132
6655,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.196971897373475,7017,1,16,1,6,0,1133
6656,0,0,1,0,1,0,0,-0.7324603324412468,0.0,0.08261544078178013,7018,1,9,1,4,1,467
6657,0,0,0,0,1,0,0,-0.2966304731228723,1.0,0.15251227532059392,7019,1,13,2,5,0,1457
6658,0,0,0,0,1,0,0,0.744012091944153,1.0,-0.6163529046063577,7019,2,13,2,5,0,1457
6659,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.0006914905982208967,7020,1,11,1,6,1,1145
6660,1,0,0,0,0,1,0,-0.7324603324412468,0.0,0.29230594439822144,7021,1,11,1,6,1,1146
6661,1,1,0,0,1,0,0,2.788218252178035,1.0,0.432099613475849,7022,1,13,2,3,1,215
6662,0,1,0,0,1,0,0,0.9956628056928378,1.0,1.2009647934028007,7022,2,15,2,3,1,215
6663,1,0,0,0,1,1,0,-0.7324603324412468,0.0,2.3892109805626345,7025,1,14,1,6,1,1147
6664,0,1,0,0,0,0,0,2.2107588848803283,1.0,0.5718932825534766,7026,1,15,1,0,1,86
6665,1,0,0,0,1,0,1,-0.30939536439997944,1.0,-0.40666240098991635,7027,1,15,1,4,0,451
6666,1,0,0,0,0,0,0,-0.7324603324412468,0.0,-1.6648054226885645,7028,1,17,2,6,1,1148
6667,1,0,0,0,1,1,0,-0.45401720403546897,1.0,-0.8959402427616128,7028,2,17,2,6,1,1148
6668,1,0,0,0,1,0,0,0.7567769832212602,1.0,-0.6163529046063577,7029,1,14,2,5,0,1458
6669,0,0,0,1,0,1,0,-0.7324603324412468,0.0,1.4106552970192419,7029,2,12,2,5,0,1458
6670,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.804599091766192,7031,1,17,1,6,0,1135
6671,0,0,0,0,1,0,1,-0.29298336132941305,1.0,0.8514806207087318,7032,1,13,1,5,0,1459
6672,0,0,1,0,1,0,0,0.051060851186904864,1.0,0.0006914905982208967,7034,1,12,1,5,1,1341
6673,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.0357339118392404,7036,1,11,1,6,0,1136
6674,0,0,1,0,1,0,0,1.264941226443242,1.0,-0.196971897373475,7037,1,11,1,3,1,216
6675,0,0,0,0,1,1,0,-0.7324603324412468,0.0,1.5504489660968694,7038,1,13,1,6,0,1137
6676,0,0,0,1,0,0,0,-0.08626676486166615,1.0,0.5019964480146628,7039,1,13,1,5,0,1461
6677,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.8959402427616128,7040,1,17,1,6,1,1150
6678,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,7041,1,12,1,5,1,1343
6679,0,0,0,1,0,1,0,-0.6268587155124732,1.0,1.3407584624804283,7042,1,15,1,6,0,1138
6680,0,0,1,0,1,0,0,1.1810576551936804,1.0,-0.33676556645110256,7044,1,10,1,3,0,221
6681,0,0,1,0,0,0,0,-0.014587161095360743,1.0,-0.6862497391451715,7045,1,10,1,3,0,222
6682,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-0.5464560700675439,7047,1,16,1,6,1,1152
6683,0,0,0,0,1,0,0,-0.30878751243440294,1.0,-0.33676556645110256,7048,1,16,1,5,0,1462
6684,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.5464560700675439,7049,1,15,1,6,1,1153
6685,1,0,0,0,1,0,0,-0.1227848109679837,1.0,-1.1056307463780541,7050,1,13,1,5,1,1344
6686,0,0,1,0,1,0,0,-0.2680614307407752,1.0,0.7116869516311042,7051,1,8,1,3,0,223
6687,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.12707506283466122,7052,1,17,1,4,1,469
6688,0,0,0,1,0,1,0,0.178013646598222,1.0,-0.40666240098991635,7053,1,12,1,5,0,1463
6689,0,1,0,0,0,0,0,2.6301767411281363,1.0,0.9912742897863592,7056,1,14,1,3,1,217
6690,0,0,1,0,1,0,0,2.831375741733969,1.0,-0.6862497391451715,7057,1,12,1,5,1,1346
6691,1,0,1,0,0,1,0,-0.6268587155124732,1.0,0.08261544078178013,7058,1,8,1,5,1,1347
6692,1,0,0,0,1,1,0,-0.7324603324412468,0.0,1.6203458006356832,7059,1,16,1,6,1,1154
6693,0,0,0,0,1,0,0,0.9622778757578541,1.0,0.432099613475849,7060,1,15,1,6,1,1155
6694,1,0,0,0,1,0,0,0.3282413474898041,1.0,-0.8959402427616128,7061,1,14,1,6,1,1156
6695,0,0,0,0,1,0,0,-0.18357000752563704,1.0,-0.5464560700675439,7062,1,11,1,5,0,1464
6696,0,0,0,1,0,0,0,-0.37078841292320935,1.0,1.131067958863987,7068,1,18,1,5,1,1350
6697,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.47655923552873014,7069,1,16,3,4,1,472
6698,0,0,0,0,0,1,0,-0.7324603324412468,0.0,0.0006914905982208967,7069,2,14,3,6,1,1159
6699,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-2.014289595382633,7069,3,17,3,6,1,1159
6700,0,0,0,1,0,0,0,-0.4115144946168371,1.0,2.3892109805626345,7071,1,17,1,6,1,1160
6701,0,0,0,1,0,0,0,-0.48332929194904634,1.0,1.8999331387909384,7072,1,14,1,5,1,1351
6702,1,0,0,0,1,1,0,-0.5471537483345824,1.0,0.781583786169918,7073,1,17,1,6,1,1161
6703,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.9443927608438196,7074,1,17,2,6,1,1162
6704,0,0,0,0,1,0,0,0.035303628253640536,1.0,-0.33676556645110256,7074,2,18,2,5,1,1352
6705,0,0,0,0,1,0,0,-0.2066683822175453,1.0,0.5019964480146628,7077,1,15,1,5,1,1353
6706,0,0,0,0,1,0,0,-0.2577279473259741,1.0,-1.1056307463780541,7078,1,13,1,6,1,1163
6707,0,0,0,0,0,0,0,-0.2662378748440456,1.0,-1.1056307463780541,7079,1,17,1,5,1,1354
6708,1,0,0,0,0,1,0,-0.7324603324412468,0.0,0.5718932825534766,7080,1,17,1,6,0,1140
6709,0,0,0,0,1,0,0,-0.1282554786581725,1.0,1.0611711243251731,7082,1,15,1,4,1,473
6710,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,7083,1,15,2,2,1,259
6711,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.9698299733297522,7083,2,15,2,2,1,259
6712,0,0,0,0,0,0,0,-0.08205872927435595,1.0,-0.196971897373475,7084,1,16,1,5,1,1355
6713,0,0,1,0,1,0,0,0.7051095661472548,1.0,2.319314146023821,7085,1,11,3,5,0,1466
6714,1,0,1,0,0,1,0,-0.7324603324412468,0.0,-1.8744959263050058,7085,2,12,3,5,0,1466
6715,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.9443927608438196,7085,3,12,3,5,0,1466
6716,0,0,0,0,1,0,0,-0.2613750591194333,1.0,-0.33676556645110256,7086,1,16,1,5,0,1467
6717,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.9443927608438196,7087,1,14,1,6,0,1141
6718,0,0,0,0,1,0,0,-0.20362912238966263,1.0,2.3892109805626345,7088,1,13,1,5,0,1468
6719,1,1,0,0,1,0,0,1.6278288498924325,1.0,-0.6163529046063577,7089,1,14,1,3,1,218
6720,0,0,0,0,1,0,0,-0.010247840911960012,1.0,-0.9658370773004266,7090,1,11,1,5,0,1469
6721,1,0,0,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,7091,1,16,1,6,0,1142
6722,1,0,0,0,1,0,0,-0.3410036666099592,1.0,-0.33676556645110256,7092,1,16,1,5,0,1470
6723,0,0,0,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,7093,1,14,1,6,0,1143
6724,1,1,0,0,1,0,0,2.255132078367415,1.0,0.5019964480146628,7094,1,13,1,4,0,454
6725,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.1056307463780541,7095,1,17,1,6,0,1144
6726,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,7096,1,13,3,2,1,260
6727,0,1,0,0,1,0,0,0.689305415042265,1.0,-0.12707506283466122,7096,2,13,3,2,1,260
6728,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.08261544078178013,7096,3,13,3,2,1,260
6729,1,1,0,0,0,0,0,2.216229552570517,1.0,-0.12707506283466122,7097,1,18,4,0,0,75
6730,0,1,0,0,1,0,0,1.4387868885981308,1.0,-1.0357339118392404,7097,2,17,4,0,0,75
6731,0,1,0,0,1,0,1,2.7395900949319123,1.0,0.22240910985940768,7097,3,17,4,0,0,75
6732,0,1,0,0,0,0,1,0.7196980133210916,1.0,0.29230594439822144,7097,4,14,4,0,0,75
6733,1,0,0,0,1,0,0,-0.28751269363922427,1.0,0.432099613475849,7098,1,14,1,5,1,1356
6734,0,0,0,0,0,0,0,-0.25950457505097824,1.0,-0.5464560700675439,7099,1,15,1,5,0,1471
6735,0,0,1,0,1,0,0,2.831375741733969,1.0,1.9698299733297522,7104,1,17,2,2,0,228
6736,1,1,0,0,1,0,1,2.3286821662021757,1.0,0.9213774552475456,7104,2,18,2,2,0,228
6737,1,0,1,0,0,0,0,-0.3811218963380104,1.0,-0.6163529046063577,7105,1,15,1,5,0,1473
6738,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,7106,1,11,1,5,1,1357
6739,0,1,0,0,0,0,0,2.831375741733969,1.0,1.4106552970192419,7109,1,13,1,1,1,268
6740,0,0,0,1,0,0,0,-0.39874960333972986,1.0,-0.40666240098991635,7110,1,12,1,5,1,1358
6741,0,0,1,0,1,0,0,0.080845597500155,1.0,-0.33676556645110256,7111,1,8,1,5,1,1359
6742,0,0,0,0,1,0,0,-0.27231639449981093,1.0,-0.33676556645110256,7113,1,16,2,5,1,1361
6743,1,0,0,0,0,0,0,-0.3610627814739848,1.0,-0.40666240098991635,7113,2,18,2,5,1,1361
6744,0,0,0,0,1,0,0,-0.3106110683311325,1.0,-0.33676556645110256,7114,1,16,1,5,1,1362
6745,0,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.196971897373475,7116,1,15,1,6,0,1146
6746,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,7117,1,14,1,1,0,236
6747,0,0,0,1,0,0,0,0.10819893595109902,1.0,-0.826043408222799,7118,1,14,1,5,0,1475
6748,0,0,0,0,1,0,0,0.5756370974794532,1.0,-0.6163529046063577,7119,1,14,1,5,0,1476
6749,0,0,0,0,1,0,0,-0.002430121783830075,1.0,-0.47655923552873014,7120,1,13,1,5,1,1363
6750,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.40666240098991635,7121,1,16,2,1,1,269
6751,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.47655923552873014,7121,2,16,2,1,1,269
6752,0,0,0,0,0,0,0,0.10880678791667554,1.0,0.012718606242966344,7126,1,13,1,5,1,1366
6753,0,1,0,0,1,0,0,2.650235855992162,1.0,0.0006914905982208967,7127,1,13,2,1,0,237
6754,1,1,0,0,1,1,0,-0.6268587155124732,1.0,0.15251227532059392,7127,2,14,2,1,0,237
6755,0,1,0,0,0,0,0,2.831375741733969,1.0,0.5718932825534766,7128,1,14,3,1,0,238
6756,1,1,0,0,0,0,0,2.0211090716204496,1.0,1.0611711243251731,7128,2,15,3,1,0,238
6757,0,1,0,0,0,0,0,2.585195695675473,1.0,0.36220277893703523,7128,3,14,3,1,0,238
6758,0,0,0,0,0,0,0,-0.3519450019903368,1.0,-0.40666240098991635,7132,1,15,1,6,1,1165
6759,0,0,0,0,1,0,0,-0.24435520408329037,1.0,-0.7561465736839853,7133,1,18,1,5,1,1368
6760,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,7134,1,14,1,6,0,1148
6761,0,0,0,0,1,0,0,-0.015908390930211316,1.0,-0.40666240098991635,7137,1,16,1,5,0,1479
6762,0,0,0,0,1,0,0,-0.2777870621899997,1.0,-0.7561465736839853,7140,1,17,1,5,1,1371
6763,0,0,1,0,1,0,0,-0.01944997681997301,1.0,-0.47655923552873014,7142,1,8,3,4,1,474
6764,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.3153212499944955,7142,2,9,3,4,1,474
6765,0,0,1,0,1,1,0,-0.7324603324412468,0.0,0.0006914905982208967,7142,3,10,3,4,1,474
6766,0,0,1,0,1,0,0,0.08570841322476727,1.0,0.15251227532059392,7143,1,10,1,5,1,1372
6767,0,0,0,0,1,1,0,-0.7324603324412468,0.0,1.3407584624804283,7144,1,14,1,6,0,1150
6768,1,1,0,0,0,0,1,0.3586339457686308,1.0,1.5504489660968694,7148,1,16,1,0,1,87
6769,1,0,1,1,0,1,0,-0.7324603324412468,0.0,-0.26686873191228877,7149,1,10,1,5,0,1482
6770,0,0,1,0,1,0,0,0.23402429282544143,1.0,0.22240910985940768,7151,1,9,1,4,0,459
6771,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.455114919072123,7152,1,16,2,6,1,1167
6772,1,0,0,1,0,1,0,-0.7324603324412468,0.0,1.4106552970192419,7152,2,15,2,6,1,1167
6773,0,0,0,1,0,0,0,-0.31608173602132134,1.0,-0.057178228295847434,7155,1,12,1,5,1,1375
6774,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.804599091766192,7156,1,9,4,4,1,475
6775,1,0,1,0,1,0,0,-0.7324603324412468,0.0,0.0006914905982208967,7156,2,12,4,4,1,475
6776,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.15251227532059392,7156,3,12,4,4,1,475
6777,1,0,1,0,1,0,0,-0.7324603324412468,0.0,-1.2454244154556817,7156,4,10,4,4,1,475
6778,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,7157,1,11,2,4,1,608
6779,0,0,1,0,1,0,0,0.7172666054587855,1.0,0.29230594439822144,7157,2,10,2,3,1,219
6780,1,1,0,1,0,1,0,-0.7324603324412468,0.0,0.22240910985940768,7159,1,15,1,2,1,263
6781,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,7160,1,17,1,6,0,1152
6782,0,1,0,0,1,0,0,2.707373940756356,1.0,0.29230594439822144,7161,1,15,1,4,1,476
6783,0,0,0,0,1,1,0,-0.20545267828639224,1.0,2.529004649640262,7162,1,13,1,5,0,1485
6784,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,7165,1,8,1,5,1,1377
6785,0,0,1,0,1,0,0,1.0297025157651236,1.0,-0.6862497391451715,7166,1,11,1,5,1,1378
6786,1,1,0,0,0,0,0,2.5620973209835647,1.0,0.29230594439822144,7167,1,16,1,1,1,270
