,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True
7659,1,28.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7660,1,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7661,0,46.0,0.0,0.0,594.0,154.0,0.0,0,0,0,1,0,0
7662,1,44.0,0.0,3771.0,0.0,521.0,4.0,1,0,0,1,0,0
7663,1,38.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7664,0,28.0,5.0,8252.0,0.0,181.0,3027.0,1,0,0,0,0,0
7665,0,31.0,116.0,458.07720329024676,298.0,2.0,227.0,0,0,0,1,0,0
7666,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7667,0,18.0,0.0,220.0,4.0,0.0,532.0,0,0,1,0,0,0
7668,1,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7669,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7670,0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,0,0,0,1,0,0
7671,0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7672,0,35.0,0.0,747.0,0.0,0.0,2478.0,1,0,0,1,0,0
7673,1,43.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7674,0,18.0,0.0,0.0,19.0,751.0,4.0,0,0,1,0,0,0
7675,0,18.0,539.0,2.0,3.0,900.0,0.0,0,0,0,1,0,0
7676,1,18.0,0.0,0.0,662.0,30.0,0.0,0,0,0,1,0,0
7677,0,49.0,598.0,0.0,0.0,118.0,0.0,0,0,0,0,0,0
7678,0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7679,1,22.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7680,1,4.0,0.0,458.07720329024676,0.0,311.1387779083431,0.0,1,0,0,1,0,0
7681,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
7682,1,28.82793046746535,0.0,0.0,0.0,0.0,304.8547912992357,0,1,0,1,1,0
7683,1,39.0,19.0,3603.0,0.0,421.0,517.0,1,0,0,1,0,0
7684,0,36.0,0.0,8151.0,5.0,0.0,8182.0,1,0,0,0,0,0
7685,1,53.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7686,0,23.0,0.0,395.0,0.0,6.0,304.8547912992357,1,0,0,0,0,0
7687,1,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7688,0,25.0,0.0,1003.0,1629.0,73.0,748.0,1,0,0,1,0,0
7689,0,30.0,209.0,157.0,2566.0,171.0,472.0,1,0,0,1,0,0
7690,0,20.0,625.0,0.0,2.0,0.0,0.0,0,0,0,1,1,0
7691,1,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7692,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7693,1,57.0,6.0,510.0,372.0,0.0,0.0,0,0,0,1,0,0
7694,0,47.0,1282.0,0.0,5.0,495.0,0.0,0,1,0,1,0,0
7695,1,26.0,224.687617481203,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7696,0,29.0,487.0,0.0,60.0,12.0,0.0,0,0,1,0,0,0
7697,0,32.0,0.0,2.0,1.0,0.0,881.0,0,0,0,1,0,0
7698,1,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7699,1,18.0,22.0,0.0,681.0,0.0,1.0,0,0,0,1,0,0
7700,0,49.0,0.0,4.0,50.0,0.0,746.0,0,0,0,1,0,0
7701,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7702,0,18.0,3.0,0.0,3.0,1773.0,0.0,0,0,0,1,1,0
7703,1,29.0,0.0,5157.0,1.0,136.0,32.0,1,0,0,1,0,0
7704,1,34.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7705,0,43.0,1054.0,109.0,576.0,645.0,0.0,0,1,0,1,0,0
7706,1,18.0,32.0,1255.0,1.0,0.0,0.0,0,1,0,1,0,0
7707,0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7708,0,15.0,85.0,0.0,1130.0,0.0,248.0,0,1,0,1,0,0
7709,1,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7710,1,37.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7711,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7712,1,27.0,14.0,1186.0,460.0,12.0,9.0,0,0,0,1,0,0
7713,1,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7714,1,33.0,201.0,819.0,0.0,0.0,0.0,0,0,0,1,0,0
7715,0,65.0,0.0,0.0,113.0,208.0,587.0,0,0,0,1,0,0
7716,0,19.0,5.0,666.0,0.0,123.0,440.0,0,0,0,1,0,0
7717,0,30.0,0.0,0.0,779.0,0.0,18.0,0,0,0,1,0,0
7718,0,37.0,72.0,0.0,18.0,0.0,809.0,0,0,0,1,0,0
7719,0,15.0,0.0,21.0,22.0,1149.0,249.0,0,0,0,1,0,0
7720,0,19.0,511.0,0.0,0.0,267.0,0.0,0,0,0,1,0,0
7721,0,20.0,749.0,16.0,0.0,0.0,29.0,0,0,0,1,0,0
7722,0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7723,0,21.0,499.0,0.0,193.0,1.0,1.0,0,0,0,0,0,0
7724,1,20.0,2.0,2.0,876.0,8.0,0.0,0,0,0,1,0,0
7725,0,18.0,0.0,44.0,0.0,795.0,69.0,0,0,0,1,0,0
7726,0,27.0,1007.0,0.0,0.0,9.0,0.0,0,0,0,1,0,0
7727,1,23.0,0.0,2984.0,23.0,686.0,173.0,1,0,0,1,0,0
7728,0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7729,0,72.0,309.0,0.0,0.0,0.0,463.0,0,0,1,0,0,0
7730,1,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7731,0,29.0,52.0,458.07720329024676,612.0,465.0,79.0,0,0,0,0,0,0
7732,0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7733,0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7734,1,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7735,0,28.0,0.0,1.0,12.0,875.0,0.0,0,0,0,1,0,0
7736,0,41.0,396.0,0.0,653.0,0.0,0.0,0,1,0,1,0,0
7737,0,28.82793046746535,0.0,0.0,486.0,324.0,0.0,0,0,0,1,0,0
7738,0,19.0,84.0,4.0,4.0,629.0,0.0,0,0,0,0,0,1
7739,1,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7740,1,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7741,0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7742,1,21.0,32.0,0.0,1008.0,0.0,0.0,0,1,0,1,0,0
7743,0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7744,1,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7745,0,29.0,304.0,0.0,48.0,946.0,0.0,0,1,0,1,0,0
7746,1,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7747,1,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7748,0,19.0,0.0,3.0,0.0,918.0,2346.0,1,0,0,1,0,0
7749,1,38.0,86.0,1144.0,783.0,0.0,0.0,0,1,0,1,0,0
7750,1,19.0,29.0,2633.0,0.0,0.0,124.0,0,0,0,1,0,0
7751,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
7752,1,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7753,1,29.0,0.0,458.07720329024676,0.0,311.1387779083431,0.0,0,1,0,1,1,0
7754,0,46.0,0.0,0.0,0.0,369.0,515.0,0,0,0,1,0,0
7755,1,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7756,1,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7757,1,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7758,1,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7759,1,31.0,0.0,4334.0,55.0,56.0,304.8547912992357,0,0,0,1,0,0
7760,1,34.0,0.0,0.0,880.0,22.0,0.0,0,0,0,1,0,0
7761,0,45.0,0.0,1.0,233.0,453.0,17.0,0,1,0,1,0,0
7762,0,61.0,67.0,0.0,654.0,0.0,86.0,0,0,0,1,0,0
7763,0,21.0,1242.0,0.0,654.0,0.0,0.0,0,1,0,1,0,0
7764,0,28.82793046746535,1852.0,0.0,870.0,0.0,7.0,0,1,0,1,0,0
7765,0,15.0,1150.0,0.0,175.0,1.0,11.0,0,1,0,1,0,0
7766,0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7767,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7768,1,39.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7769,1,62.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7770,0,40.0,1309.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
7771,0,21.0,5.0,0.0,0.0,22.0,639.0,0,1,0,1,0,0
7772,1,12.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7773,1,27.0,0.0,458.07720329024676,0.0,1866.0,676.0,1,0,0,0,0,0
7774,0,28.0,1722.0,5063.0,0.0,87.0,920.0,1,0,0,1,0,0
7775,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7776,0,17.0,4.0,0.0,867.0,0.0,0.0,0,0,0,1,0,0
7777,0,23.0,218.0,0.0,2267.0,497.0,0.0,0,1,0,0,0,0
7778,1,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7779,1,29.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7780,0,41.0,836.0,0.0,0.0,311.1387779083431,49.0,0,0,0,0,0,0
7781,1,27.0,0.0,1337.0,1929.0,0.0,0.0,1,0,0,0,0,1
7782,1,34.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7783,1,36.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7784,0,30.0,467.0,0.0,0.0,0.0,287.0,0,0,0,1,0,0
7785,0,30.0,0.0,640.0,0.0,31.0,6201.0,1,0,0,1,0,0
7786,1,29.0,0.0,2949.0,0.0,2.0,654.0,0,1,0,0,0,1
7787,0,21.0,380.0,177.0,161.0,0.0,85.0,0,0,0,1,0,0
7788,0,21.0,532.0,4.0,37.0,1.0,0.0,0,0,0,0,0,0
7789,0,18.0,2.0,83.0,576.0,37.0,0.0,0,0,0,0,0,0
7790,1,11.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7791,0,65.0,1399.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
7792,0,25.0,149.0,0.0,194.0,731.0,0.0,0,1,0,0,0,0
7793,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
7794,0,24.0,0.0,0.0,729.0,311.1387779083431,75.0,0,0,0,1,0,0
7795,1,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7796,0,23.0,0.0,0.0,0.0,0.0,693.0,0,0,0,1,0,0
7797,0,45.0,224.687617481203,49.0,0.0,4864.0,3902.0,1,0,1,0,0,1
7798,1,52.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
7799,1,55.0,0.0,465.0,277.0,48.0,0.0,0,0,1,0,0,0
7800,0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7801,0,31.0,773.0,0.0,0.0,311.1387779083431,1.0,0,0,0,1,0,0
7802,0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7803,0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7804,0,39.0,799.0,0.0,0.0,4.0,0.0,0,0,0,1,0,0
7805,1,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7806,0,33.0,988.0,0.0,0.0,2274.0,3098.0,1,0,0,0,0,0
7807,1,14.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7808,0,30.0,697.0,0.0,602.0,0.0,0.0,0,1,0,1,0,0
7809,1,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7810,1,21.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7811,0,45.0,506.0,0.0,2.0,829.0,0.0,0,1,0,1,0,0
7812,1,17.0,0.0,0.0,0.0,311.1387779083431,0.0,0,1,0,1,1,0
7813,0,39.0,0.0,261.0,173.72916912197996,1831.0,1797.0,1,0,0,1,0,0
7814,0,22.0,0.0,3716.0,0.0,1098.0,2065.0,1,0,0,1,1,0
7815,0,37.0,477.0,0.0,167.0,0.0,46.0,0,0,0,1,0,0
7816,1,48.0,0.0,458.07720329024676,0.0,408.0,293.0,1,0,0,1,0,0
7817,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7818,0,37.0,0.0,2215.0,2.0,1294.0,274.0,1,0,0,0,0,0
7819,0,27.0,1403.0,169.0,1081.0,0.0,0.0,0,0,0,1,0,0
7820,1,29.0,0.0,0.0,173.72916912197996,0.0,0.0,0,1,0,1,1,0
7821,1,38.0,30.0,434.0,117.0,372.0,0.0,0,1,0,1,0,0
7822,1,16.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7823,0,18.0,0.0,0.0,1792.0,16.0,248.0,0,0,1,0,0,0
7824,0,28.82793046746535,41.0,23.0,63.0,0.0,647.0,0,0,0,1,0,0
7825,1,47.0,0.0,458.07720329024676,0.0,0.0,0.0,0,1,0,1,1,0
7826,1,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7827,1,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7828,0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7829,1,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7830,1,31.0,0.0,458.07720329024676,0.0,0.0,0.0,1,0,0,1,1,0
7831,1,19.0,49.0,680.0,0.0,0.0,46.0,0,0,0,1,0,0
7832,0,25.0,0.0,1673.0,0.0,642.0,612.0,1,0,0,0,0,0
7833,0,26.0,0.0,690.0,1.0,1030.0,2273.0,1,0,0,1,0,0
7834,1,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7835,0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7836,0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7837,1,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7838,0,19.0,0.0,0.0,0.0,311.1387779083431,616.0,0,0,0,1,0,0
7839,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7840,1,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7841,1,49.0,336.0,64.0,377.0,0.0,0.0,0,0,0,0,0,0
7842,1,61.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7843,1,57.0,435.0,22.0,1435.0,4.0,0.0,0,1,0,1,0,1
7844,1,52.0,0.0,0.0,638.0,115.0,0.0,0,0,0,0,0,0
7845,0,22.0,1.0,2.0,243.0,0.0,484.0,0,0,0,1,0,0
7846,1,37.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7847,1,15.0,64.0,0.0,0.0,0.0,640.0,0,0,1,0,0,0
7848,1,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7849,0,40.0,963.0,14.0,320.0,1.0,0.0,0,1,0,1,0,0
7850,0,13.0,0.0,0.0,505.0,2810.0,9.0,0,0,0,1,0,0
7851,0,24.0,462.0,0.0,0.0,0.0,240.0,0,0,0,1,0,0
7852,1,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7853,0,25.0,0.0,0.0,0.0,788.0,3.0,0,0,0,1,0,0
7854,0,43.0,0.0,7269.0,0.0,2750.0,2367.0,1,0,0,1,0,0
7855,0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7856,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7857,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7858,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7859,0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
7860,1,57.0,0.0,839.0,1.0,0.0,2.0,0,0,0,1,0,0
7861,0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7862,0,20.0,0.0,0.0,0.0,1535.0,0.0,0,0,0,1,0,0
7863,0,27.0,0.0,1283.0,0.0,2256.0,0.0,0,0,0,0,0,0
7864,1,20.0,781.0,0.0,33.0,311.1387779083431,0.0,0,0,0,1,0,0
7865,1,14.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7866,0,24.0,86.0,669.0,1.0,0.0,0.0,0,0,1,0,0,0
7867,0,21.0,163.0,146.0,54.0,245.0,95.0,0,0,0,1,0,0
7868,0,33.0,9.0,1365.0,0.0,5577.0,1483.0,1,0,0,0,0,1
7869,0,32.0,0.0,13.0,0.0,2148.0,319.0,1,0,0,1,0,0
7870,1,22.0,2.0,104.0,404.0,0.0,0.0,0,0,1,0,0,0
7871,1,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7872,1,41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7873,1,31.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7874,1,35.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7875,1,48.0,0.0,0.0,0.0,311.1387779083431,0.0,0,0,0,1,1,0
7876,1,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7877,1,37.0,0.0,0.0,1025.0,0.0,0.0,0,0,0,1,0,0
7878,0,21.0,1214.0,179.0,566.0,311.1387779083431,619.0,0,1,0,1,0,0
7879,0,34.0,44.0,1290.0,51.0,0.0,9.0,0,0,0,1,0,0
7880,0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7881,0,52.0,289.0,302.0,0.0,112.0,0.0,0,0,0,1,0,0
7882,1,15.0,0.0,3137.0,0.0,0.0,0.0,0,0,0,1,0,0
7883,0,24.0,0.0,171.0,591.0,22.0,0.0,0,0,0,1,0,0
7884,1,45.0,0.0,0.0,635.0,2.0,0.0,0,0,0,1,0,0
7885,1,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7886,0,18.0,0.0,0.0,0.0,206.0,2684.0,1,0,0,1,0,0
7887,1,19.0,0.0,168.0,481.0,0.0,0.0,0,0,0,1,0,0
7888,1,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7889,0,20.0,4210.0,4.0,0.0,58.0,0.0,0,0,0,1,0,0
7890,1,27.0,1.0,30.0,739.0,0.0,33.0,0,0,0,1,0,0
7891,0,22.0,0.0,0.0,6.0,0.0,733.0,0,0,0,1,0,0
7892,0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7893,1,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7894,0,29.0,324.0,0.0,546.0,0.0,0.0,0,0,0,1,0,0
7895,1,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7896,0,26.0,1.0,4680.0,25.0,564.0,13.0,1,0,0,0,1,0
7897,0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7898,1,25.0,341.0,608.0,2.0,2.0,16.0,0,0,0,1,0,0
7899,0,36.0,52.0,0.0,132.0,334.0,176.0,0,0,1,0,0,0
7900,0,32.0,725.0,0.0,1641.0,0.0,0.0,0,1,0,1,0,0
7901,1,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7902,0,32.0,857.0,158.0,0.0,33.0,0.0,0,1,0,1,0,0
7903,0,48.0,0.0,1570.0,1.0,0.0,2.0,0,0,0,1,0,0
7904,0,25.0,1.0,0.0,1.0,14.0,1491.0,0,0,0,1,0,0
7905,1,46.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,0,1,0
7906,0,32.0,0.0,2154.0,0.0,9655.0,859.0,1,0,0,0,0,0
7907,1,50.0,0.0,3070.0,0.0,44.0,562.0,1,0,0,1,0,0
7908,0,31.0,1997.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
7909,1,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7910,0,52.0,0.0,831.0,1536.0,0.0,7953.0,1,0,0,0,0,1
7911,1,34.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7912,1,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7913,1,36.0,0.0,1055.0,18.0,1669.0,49.0,1,0,0,1,0,0
7914,0,19.0,112.0,0.0,265.0,396.0,0.0,0,0,0,1,0,0
7915,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7916,0,23.0,29.0,0.0,173.72916912197996,332.0,270.0,0,0,0,1,0,0
7917,0,57.0,0.0,4301.0,31.0,665.0,6329.0,1,0,0,0,0,0
7918,1,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7919,1,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7920,1,54.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7921,1,28.0,1004.0,2423.0,0.0,0.0,17.0,1,0,0,1,0,0
7922,1,26.0,1.0,5610.0,0.0,5.0,119.0,1,0,0,1,0,1
7923,0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7924,0,39.0,0.0,21.0,63.0,677.0,0.0,0,0,0,1,0,0
7925,1,21.0,32.0,640.0,0.0,0.0,0.0,0,0,0,1,0,0
7926,0,24.0,0.0,0.0,608.0,37.0,0.0,0,0,0,0,0,0
7927,0,35.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
7928,1,61.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7929,0,21.0,0.0,5.0,0.0,687.0,10.0,0,0,0,1,0,0
7930,1,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7931,0,38.0,1161.0,0.0,19.0,0.0,0.0,0,1,0,0,0,0
7932,1,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7933,0,31.0,8243.0,280.0,0.0,3220.0,2285.0,1,0,0,0,1,1
7934,0,66.0,0.0,1828.0,1.0,1873.0,45.0,1,0,0,0,0,1
7935,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7936,0,21.0,39.0,53.0,94.0,33.0,518.0,0,0,0,0,1,0
7937,0,49.0,0.0,2808.0,1083.0,110.0,1132.0,1,0,0,0,0,0
7938,0,21.0,2.0,4887.0,64.0,4952.0,1734.0,1,0,0,0,0,0
7939,1,27.0,244.0,0.0,492.0,297.0,23.0,0,1,0,1,0,0
7940,0,23.0,0.0,1.0,51.0,1711.0,219.0,0,0,0,1,0,0
7941,0,27.0,0.0,0.0,0.0,716.0,0.0,0,0,0,1,0,1
7942,0,49.0,188.0,0.0,143.0,1443.0,555.0,0,0,0,1,0,0
7943,0,38.0,0.0,847.0,3.0,34.0,0.0,0,0,0,1,0,0
7944,1,60.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
7945,0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7946,1,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1
7947,1,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
7948,0,32.0,65.0,458.07720329024676,0.0,88.0,9811.0,1,0,0,0,1,1
7949,1,22.0,224.687617481203,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7950,1,35.0,319.0,0.0,6331.0,8.0,0.0,0,1,0,0,0,0
7951,1,28.0,0.0,62.0,3.0,667.0,0.0,0,0,0,1,0,0
7952,0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
7953,1,42.0,770.0,0.0,1301.0,311.1387779083431,0.0,0,1,0,1,0,0
7954,1,37.0,18.0,4754.0,1.0,1254.0,2.0,1,0,0,0,0,0
7955,1,31.0,49.0,322.0,977.0,0.0,0.0,0,1,0,1,0,0
7956,0,33.0,1264.0,1787.0,36.0,473.0,337.0,0,1,0,1,0,1
7957,0,48.0,3784.0,917.0,146.0,1770.0,880.0,1,0,0,1,0,0
7958,0,31.0,0.0,529.0,0.0,311.1387779083431,3884.0,1,0,0,1,0,0
7959,1,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7960,1,44.0,0.0,0.0,2036.0,2.0,1.0,0,0,0,1,0,0
7961,1,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7962,0,18.0,490.0,0.0,54.0,195.0,0.0,0,0,0,1,0,0
7963,1,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7964,1,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7965,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
7966,0,43.0,21.0,0.0,863.0,0.0,0.0,0,0,0,1,0,0
7967,0,51.0,590.0,28.0,73.0,0.0,82.0,0,0,1,0,0,0
7968,1,48.0,0.0,717.0,0.0,0.0,10.0,0,0,0,0,0,0
7969,0,51.0,870.0,28.0,278.0,154.0,1288.0,0,1,0,1,1,0
7970,1,20.0,224.687617481203,0.0,0.0,327.0,0.0,0,0,0,1,0,0
7971,0,41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
7972,1,27.0,3.0,458.07720329024676,10.0,4.0,855.0,0,0,0,1,0,0
7973,0,56.0,53.0,3033.0,0.0,140.0,6102.0,1,0,0,0,0,0
7974,1,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7975,0,21.0,11.0,0.0,0.0,839.0,0.0,0,0,0,1,0,0
7976,0,28.82793046746535,2502.0,0.0,44.0,23.0,29.0,0,1,0,1,0,0
7977,0,23.0,348.0,210.0,0.0,0.0,1.0,0,0,0,0,0,0
7978,0,28.0,0.0,101.0,0.0,0.0,12143.0,1,0,0,0,0,0
7979,1,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7980,0,39.0,5327.0,0.0,290.0,0.0,0.0,0,1,0,1,0,0
7981,1,16.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1
7982,0,20.0,59.0,29.0,27.0,311.1387779083431,0.0,0,0,0,1,0,0
7983,0,24.0,686.0,0.0,13.0,0.0,0.0,0,0,0,1,0,0
7984,0,45.0,1093.0,950.0,341.0,0.0,0.0,0,1,0,1,0,1
7985,1,33.0,1914.0,5.0,0.0,0.0,228.0,0,1,0,0,0,0
7986,0,19.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
7987,0,15.0,114.0,161.0,22.0,419.0,0.0,0,0,0,1,0,0
7988,0,18.0,0.0,0.0,7.0,717.0,0.0,0,0,0,1,0,0
7989,0,21.0,129.0,106.0,280.0,183.0,18.0,0,0,0,1,0,0
7990,1,37.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
