,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,CryoSleep,VIP
6469,False,73.0,181.0,1.0,840.0,2618.0,1949.0,Europa,55 Cancri e,False,False
6470,True,14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6471,True,50.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6472,True,12.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6473,True,2.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6474,False,49.0,355.0,449.0,8.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6475,False,32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6476,False,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6477,True,33.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6478,True,23.0,7.0,0.0,0.0,716.0,800.0,Earth,55 Cancri e,False,False
6479,True,23.0,0.0,0.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,True,False
6480,True,43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6481,False,36.0,1912.0,0.0,0.0,2.0,0.0,Earth,TRAPPIST-1e,False,False
6482,True,26.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6483,True,29.0,224.687617481203,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
6484,True,21.0,0.0,458.07720329024676,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6485,True,30.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6486,False,23.0,71.0,0.0,1376.0,0.0,890.0,Mars,55 Cancri e,False,False
6487,True,13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6488,False,22.0,735.0,138.0,173.72916912197996,0.0,0.0,Earth,TRAPPIST-1e,False,True
6489,False,25.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6490,False,52.0,2.0,46.0,800.0,0.0,773.0,Earth,TRAPPIST-1e,False,False
6491,True,22.0,0.0,752.0,18.0,0.0,18.0,Earth,TRAPPIST-1e,False,False
6492,False,31.0,0.0,1604.0,4058.0,4094.0,124.0,Europa,55 Cancri e,False,False
6493,False,23.0,3211.0,4.0,243.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6494,False,35.0,22.0,0.0,1179.0,0.0,33.0,Earth,PSO J318.5-22,False,False
6495,True,26.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6496,True,14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6497,False,39.0,0.0,60.0,0.0,310.0,4674.0,Europa,55 Cancri e,False,False
6498,True,8.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,False
6499,True,29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6500,True,15.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6501,True,48.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6502,False,9.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6503,False,25.0,0.0,10.0,909.0,0.0,17.0,Earth,TRAPPIST-1e,False,False
6504,True,13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6505,True,25.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,True
6506,False,27.0,69.0,2878.0,0.0,4232.0,3798.0,Europa,TRAPPIST-1e,False,True
6507,True,32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6508,True,20.0,0.0,17958.0,99.0,14.0,57.0,Europa,55 Cancri e,False,False
6509,False,40.0,6103.0,7570.0,860.0,13117.0,192.0,Europa,55 Cancri e,False,False
6510,False,18.0,0.0,18.0,73.0,2134.0,25.0,Earth,TRAPPIST-1e,False,False
6511,False,21.0,0.0,0.0,901.0,3.0,0.0,Earth,TRAPPIST-1e,False,False
6512,True,38.0,190.0,1.0,616.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
6513,True,62.0,362.0,1049.0,46.0,104.0,829.0,Europa,55 Cancri e,False,False
6514,True,23.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6515,False,48.0,2191.0,0.0,172.0,1.0,0.0,Mars,TRAPPIST-1e,False,True
6516,False,27.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6517,True,32.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
6518,False,53.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6519,True,26.0,0.0,0.0,1.0,0.0,398.0,Earth,TRAPPIST-1e,False,False
6520,True,46.0,224.687617481203,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6521,False,32.0,0.0,326.0,31.0,5.0,545.0,Earth,TRAPPIST-1e,False,False
6522,False,40.0,862.0,0.0,0.0,0.0,59.0,Earth,55 Cancri e,False,False
6523,True,27.0,725.0,0.0,1660.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6524,True,28.0,0.0,669.0,0.0,1.0,2.0,Earth,TRAPPIST-1e,True,False
6525,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6526,True,37.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6527,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6528,True,12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
6529,False,25.0,0.0,4612.0,0.0,2585.0,1919.0,Europa,TRAPPIST-1e,False,False
6530,False,28.82793046746535,473.0,0.0,575.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6531,True,3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6532,True,9.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6533,True,27.0,146.0,3786.0,490.0,0.0,18.0,Europa,55 Cancri e,False,False
6534,True,59.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False
6535,False,24.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6536,True,16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6537,False,16.0,501.0,974.0,1164.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6538,True,46.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6539,False,25.0,0.0,1428.0,0.0,1483.0,0.0,Earth,PSO J318.5-22,False,False
6540,False,39.0,130.0,741.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6541,False,15.0,0.0,0.0,0.0,938.0,44.0,Earth,TRAPPIST-1e,False,False
6542,True,16.0,43.0,3.0,750.0,0.0,0.0,Earth,55 Cancri e,False,False
6543,True,35.0,1719.0,4389.0,1015.0,0.0,14.0,Mars,TRAPPIST-1e,False,False
6544,False,43.0,528.0,13.0,1583.0,11.0,0.0,Mars,55 Cancri e,False,False
6545,True,7.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6546,True,29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6547,False,60.0,0.0,960.0,46.0,854.0,17074.0,Europa,TRAPPIST-1e,False,False
6548,False,49.0,173.0,0.0,18.0,580.0,1.0,Earth,TRAPPIST-1e,False,False
6549,True,50.0,118.0,0.0,1041.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6550,False,40.0,0.0,120.0,0.0,2814.0,318.0,Europa,TRAPPIST-1e,False,False
6551,True,49.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6552,False,18.0,1988.0,0.0,95.0,0.0,0.0,Mars,55 Cancri e,False,False
6553,True,29.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6554,False,56.0,995.0,0.0,177.0,0.0,739.0,Mars,TRAPPIST-1e,False,True
6555,True,29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6556,False,29.0,0.0,10.0,0.0,5.0,975.0,Earth,TRAPPIST-1e,False,False
6557,True,22.0,0.0,1914.0,2090.0,100.0,0.0,Europa,TRAPPIST-1e,False,False
6558,True,24.0,0.0,0.0,0.0,311.1387779083431,0.0,Europa,55 Cancri e,True,False
6559,True,23.0,69.0,6101.0,0.0,0.0,214.0,Europa,TRAPPIST-1e,False,False
6560,True,28.0,0.0,14076.0,0.0,928.0,372.0,Europa,TRAPPIST-1e,False,True
6561,True,19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6562,False,32.0,0.0,89.0,0.0,8330.0,1.0,Europa,TRAPPIST-1e,False,False
6563,True,37.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6564,False,26.0,0.0,0.0,677.0,1.0,108.0,Earth,TRAPPIST-1e,False,False
6565,True,43.0,1944.0,17.0,657.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6566,False,25.0,439.0,0.0,0.0,557.0,0.0,Earth,TRAPPIST-1e,False,False
6567,False,11.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6568,True,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6569,True,32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6570,True,15.0,9.0,776.0,4.0,0.0,2.0,Earth,TRAPPIST-1e,False,False
6571,True,17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6572,True,37.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6573,True,20.0,559.0,0.0,83.0,112.0,0.0,Earth,TRAPPIST-1e,False,False
6574,True,47.0,160.0,0.0,1232.0,36.0,0.0,Mars,TRAPPIST-1e,False,False
6575,False,16.0,1228.0,0.0,450.0,446.0,304.8547912992357,Mars,55 Cancri e,False,False
6576,True,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6577,False,22.0,245.0,0.0,0.0,661.0,1.0,Earth,TRAPPIST-1e,False,False
6578,True,39.0,9.0,0.0,687.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6579,True,57.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6580,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6581,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6582,False,70.0,28.0,0.0,0.0,672.0,104.0,Earth,TRAPPIST-1e,False,False
6583,True,13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6584,True,49.0,0.0,1757.0,0.0,797.0,567.0,Europa,TRAPPIST-1e,False,False
6585,False,25.0,0.0,12.0,851.0,19.0,103.0,Earth,55 Cancri e,False,False
6586,True,19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6587,True,15.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6588,True,37.0,26.0,2898.0,9.0,0.0,40.0,Europa,TRAPPIST-1e,False,False
6589,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6590,False,28.0,1998.0,0.0,13.0,87.0,0.0,Mars,TRAPPIST-1e,False,True
6591,False,22.0,969.0,47.0,23.0,134.0,0.0,Mars,TRAPPIST-1e,False,False
6592,True,26.0,135.0,2080.0,7.0,34.0,84.0,Europa,TRAPPIST-1e,False,False
6593,False,25.0,60.0,0.0,0.0,0.0,777.0,Earth,PSO J318.5-22,False,False
6594,False,19.0,0.0,0.0,0.0,804.0,5.0,Earth,TRAPPIST-1e,False,False
6595,False,20.0,3839.0,57.0,1967.0,4.0,2.0,Mars,TRAPPIST-1e,False,False
6596,False,35.0,0.0,71.0,631.0,0.0,0.0,Earth,55 Cancri e,False,False
6597,False,37.0,951.0,0.0,0.0,80.0,0.0,Earth,TRAPPIST-1e,False,False
6598,False,37.0,0.0,9965.0,0.0,5697.0,676.0,Europa,55 Cancri e,False,False
6599,False,13.0,0.0,114.0,682.0,0.0,7.0,Earth,TRAPPIST-1e,False,False
6600,False,20.0,0.0,458.07720329024676,0.0,0.0,1318.0,Earth,PSO J318.5-22,False,False
6601,False,65.0,3358.0,1.0,12.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
6602,False,29.0,456.0,230.0,363.0,0.0,0.0,Mars,55 Cancri e,False,False
6603,True,0.0,0.0,0.0,0.0,0.0,304.8547912992357,Europa,TRAPPIST-1e,False,False
6604,True,4.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False
6605,True,19.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6606,True,17.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6607,True,28.0,0.0,4173.0,0.0,33.0,420.0,Europa,55 Cancri e,False,False
6608,False,28.0,0.0,160.0,0.0,1538.0,1426.0,Europa,55 Cancri e,False,False
6609,False,21.0,0.0,0.0,0.0,43.0,667.0,Mars,TRAPPIST-1e,False,False
6610,False,45.0,1.0,15.0,44.0,0.0,1541.0,Earth,PSO J318.5-22,False,False
6611,True,21.0,27.0,458.07720329024676,782.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6612,True,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6613,True,38.0,0.0,806.0,3.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6614,True,24.0,0.0,893.0,0.0,4.0,8.0,Earth,55 Cancri e,False,False
6615,False,22.0,712.0,6.0,70.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6616,True,44.0,3.0,0.0,33.0,769.0,0.0,Mars,TRAPPIST-1e,False,False
6617,False,41.0,0.0,0.0,0.0,0.0,628.0,Earth,PSO J318.5-22,False,False
6618,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6619,False,26.0,1967.0,0.0,116.0,311.1387779083431,0.0,Mars,TRAPPIST-1e,False,False
6620,True,54.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6621,False,19.0,1962.0,0.0,1.0,641.0,0.0,Mars,TRAPPIST-1e,False,False
6622,False,32.0,0.0,243.0,0.0,0.0,776.0,Mars,TRAPPIST-1e,False,False
6623,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6624,False,26.0,554.0,1307.0,32.0,93.0,1553.0,Europa,TRAPPIST-1e,False,True
6625,True,28.0,0.0,4340.0,0.0,186.0,0.0,Europa,TRAPPIST-1e,False,False
6626,False,21.0,1.0,22.0,0.0,649.0,2.0,Earth,PSO J318.5-22,False,False
6627,False,38.0,0.0,692.0,0.0,3587.0,0.0,Europa,55 Cancri e,False,False
6628,True,43.0,0.0,0.0,0.0,0.0,304.8547912992357,Europa,TRAPPIST-1e,True,False
6629,False,12.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,False
6630,False,25.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,True
6631,True,27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6632,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6633,False,20.0,0.0,275.0,1690.0,580.0,5499.0,Europa,TRAPPIST-1e,False,False
6634,False,24.0,0.0,58.0,618.0,0.0,41.0,Earth,55 Cancri e,False,False
6635,False,34.0,0.0,442.0,175.0,79.0,3.0,Earth,55 Cancri e,False,False
6636,False,42.0,1058.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6637,False,24.0,2261.0,0.0,95.0,10.0,0.0,Mars,TRAPPIST-1e,False,False
6638,False,28.0,0.0,0.0,285.0,136.0,337.0,Earth,TRAPPIST-1e,False,False
6639,False,29.0,907.0,0.0,0.0,142.0,0.0,Mars,TRAPPIST-1e,False,False
6640,True,31.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6641,False,29.0,888.0,0.0,1.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6642,False,14.0,224.687617481203,1.0,400.0,297.0,0.0,Earth,55 Cancri e,False,False
6643,True,16.0,0.0,17.0,1211.0,0.0,25.0,Earth,55 Cancri e,False,False
6644,True,16.0,0.0,0.0,0.0,0.0,0.0,Mars,PSO J318.5-22,True,False
6645,True,27.0,0.0,2897.0,659.0,485.0,11.0,Europa,TRAPPIST-1e,False,False
6646,False,28.82793046746535,0.0,996.0,0.0,726.0,813.0,Europa,TRAPPIST-1e,False,False
6647,False,23.0,779.0,7.0,9.0,9.0,0.0,Earth,TRAPPIST-1e,False,False
6648,False,16.0,418.0,195.0,100.0,88.0,90.0,Earth,55 Cancri e,False,False
6649,True,30.0,0.0,6.0,0.0,0.0,1435.0,Earth,TRAPPIST-1e,False,False
6650,False,24.0,468.0,0.0,163.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6651,True,36.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6652,True,25.0,0.0,3512.0,20.0,24.0,1459.0,Europa,55 Cancri e,False,False
6653,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6654,False,21.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6655,True,26.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6656,False,30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6657,False,31.0,0.0,0.0,717.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6658,False,20.0,0.0,750.0,957.0,0.0,722.0,Earth,TRAPPIST-1e,False,False
6659,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6660,True,33.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
6661,True,35.0,0.0,5552.0,6.0,8.0,226.0,Europa,TRAPPIST-1e,False,False
6662,False,46.0,0.0,664.0,0.0,2.0,2177.0,Europa,TRAPPIST-1e,False,False
6663,True,63.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6664,False,37.0,0.0,1678.0,0.0,36.0,3128.0,Europa,55 Cancri e,False,False
6665,True,23.0,26.0,266.0,404.0,0.0,0.0,Earth,TRAPPIST-1e,False,True
6666,True,5.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
6667,True,16.0,0.0,458.07720329024676,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6668,True,20.0,0.0,0.0,2330.0,120.0,0.0,Earth,TRAPPIST-1e,False,False
6669,False,49.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6670,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6671,False,41.0,0.0,176.0,414.0,133.0,0.0,Earth,TRAPPIST-1e,False,True
6672,False,28.82793046746535,1216.0,0.0,30.0,43.0,0.0,Mars,TRAPPIST-1e,False,False
6673,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6674,False,26.0,782.0,0.0,0.0,2503.0,1.0,Mars,TRAPPIST-1e,False,False
6675,False,51.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6676,False,36.0,56.0,458.07720329024676,81.0,0.0,468.0,Earth,PSO J318.5-22,False,False
6677,True,16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6678,True,18.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6679,False,48.0,0.0,0.0,173.72916912197996,0.0,0.0,Earth,PSO J318.5-22,True,False
6680,False,24.0,235.0,0.0,1642.0,1042.0,229.0,Mars,TRAPPIST-1e,False,False
6681,False,19.0,1043.0,0.0,138.0,0.0,0.0,Mars,55 Cancri e,False,False
6682,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
6683,False,24.0,332.0,9.0,356.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6684,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6685,True,13.0,0.0,999.0,0.0,0.0,4.0,Earth,TRAPPIST-1e,False,False
6686,False,39.0,42.0,0.0,352.0,1.0,369.0,Mars,TRAPPIST-1e,False,False
6687,True,27.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6688,False,23.0,64.0,4.0,0.0,1125.0,304.8547912992357,Earth,PSO J318.5-22,True,False
6689,False,43.0,0.0,2093.0,0.0,3409.0,30.0,Europa,55 Cancri e,False,False
6690,False,19.0,3332.0,878.0,926.0,781.0,0.0,Mars,TRAPPIST-1e,False,False
6691,True,30.0,0.0,0.0,173.72916912197996,0.0,0.0,Mars,55 Cancri e,True,False
6692,True,52.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6693,False,35.0,2224.0,458.07720329024676,105.0,1.0,0.0,Earth,TRAPPIST-1e,False,False
6694,True,16.0,4.0,1666.0,0.0,35.0,40.0,Earth,TRAPPIST-1e,False,False
6695,False,21.0,0.0,13.0,0.0,720.0,170.0,Earth,TRAPPIST-1e,False,False
6696,False,45.0,0.0,0.0,0.0,0.0,595.0,Earth,PSO J318.5-22,False,False
6697,False,22.0,0.0,125.0,0.0,663.0,0.0,Earth,TRAPPIST-1e,False,False
6698,False,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
6699,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6700,False,63.0,526.0,2.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False
6701,False,56.0,1.0,2.0,0.0,102.0,304.8547912992357,Earth,PSO J318.5-22,False,False
6702,True,40.0,0.0,0.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,True,False
6703,True,1.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6704,False,24.0,0.0,458.07720329024676,3.0,797.0,5.0,Earth,TRAPPIST-1e,False,False
6705,False,36.0,21.0,0.0,844.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
6706,False,13.0,244.0,0.0,100.0,423.0,14.0,Earth,TRAPPIST-1e,False,False
6707,False,13.0,0.0,722.0,0.0,37.0,8.0,Earth,55 Cancri e,False,False
6708,True,37.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
6709,False,44.0,143.0,47.0,0.0,717.0,87.0,Earth,TRAPPIST-1e,False,False
6710,True,32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6711,True,57.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6712,False,26.0,0.0,158.0,0.0,0.0,912.0,Earth,55 Cancri e,False,False
6713,False,62.0,453.0,1.0,1911.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
6714,True,2.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
6715,True,1.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6716,False,24.0,590.0,0.0,1.0,168.0,16.0,Earth,TRAPPIST-1e,False,False
6717,True,1.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6718,False,63.0,0.0,742.0,0.0,125.0,3.0,Earth,TRAPPIST-1e,False,False
6719,True,20.0,1040.0,2487.0,0.0,174.0,182.0,Europa,TRAPPIST-1e,False,False
6720,False,15.0,0.0,610.0,267.0,311.1387779083431,0.0,Earth,TRAPPIST-1e,False,False
6721,True,32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6722,True,24.0,61.0,397.0,185.0,1.0,0.0,Earth,TRAPPIST-1e,False,False
6723,False,32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
6724,True,36.0,10.0,2478.0,2080.0,19.0,328.0,Europa,TRAPPIST-1e,False,False
6725,True,13.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6726,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6727,False,27.0,0.0,14.0,0.0,0.0,2325.0,Europa,TRAPPIST-1e,False,False
6728,True,30.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
6729,True,27.0,0.0,44.0,4761.0,5.0,41.0,Europa,55 Cancri e,False,False
6730,False,14.0,0.0,3124.0,40.0,219.0,189.0,Europa,TRAPPIST-1e,False,False
6731,False,32.0,527.0,1863.0,0.0,417.0,2905.0,Europa,TRAPPIST-1e,False,True
6732,False,33.0,0.0,16.0,12.0,2349.0,12.0,Europa,55 Cancri e,False,True
6733,True,35.0,3.0,0.0,651.0,0.0,78.0,Earth,TRAPPIST-1e,False,False
6734,False,21.0,301.0,458.07720329024676,19.0,0.0,0.0,Earth,55 Cancri e,False,False
6735,False,57.0,906.0,22.0,0.0,8293.0,391.0,Mars,TRAPPIST-1e,False,False
6736,True,42.0,159.0,4387.0,2.0,3.0,485.0,Europa,TRAPPIST-1e,False,True
6737,True,20.0,0.0,6.0,552.0,20.0,0.0,Mars,55 Cancri e,False,False
6738,True,18.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
6739,False,49.0,0.0,7683.0,0.0,13016.0,0.0,Europa,55 Cancri e,False,False
6740,False,23.0,0.0,3.0,0.0,0.0,546.0,Earth,PSO J318.5-22,False,False
6741,False,24.0,1058.0,0.0,0.0,280.0,0.0,Mars,TRAPPIST-1e,False,False
6742,False,24.0,0.0,0.0,0.0,0.0,757.0,Earth,TRAPPIST-1e,False,False
6743,True,23.0,9.0,1.0,0.0,492.0,109.0,Earth,55 Cancri e,False,False
6744,False,24.0,0.0,489.0,21.0,0.0,184.0,Earth,TRAPPIST-1e,False,False
6745,False,26.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
6746,True,28.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6747,False,17.0,0.0,1381.0,2.0,0.0,0.0,Earth,PSO J318.5-22,False,False
6748,False,20.0,415.0,479.0,0.0,1019.0,239.0,Earth,TRAPPIST-1e,False,False
6749,False,22.0,0.0,0.0,0.0,0.0,1201.0,Earth,TRAPPIST-1e,False,False
6750,True,23.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6751,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
6752,False,29.0,3.0,0.0,664.0,683.0,34.0,Earth,55 Cancri e,False,False
6753,False,28.82793046746535,0.0,4155.0,0.0,1368.0,42.0,Europa,TRAPPIST-1e,False,False
6754,True,31.0,0.0,0.0,173.72916912197996,0.0,0.0,Europa,TRAPPIST-1e,True,False
6755,False,37.0,1.0,4462.0,1.0,9206.0,3.0,Europa,55 Cancri e,False,False
6756,True,44.0,0.0,4322.0,3.0,153.0,52.0,Europa,55 Cancri e,False,False
6757,False,34.0,0.0,2612.0,1.0,131.0,2714.0,Europa,55 Cancri e,False,False
